Page,Title,Price,Sold Date,Link,Image Link,Storage,Condition,PartsOnly,Model,iPhone_15
2,Apple iPhone 15 - 128GB - Blue (Unlocked) (eSIM Only) A2846 MTLY3LL/A Very Good,$434.99,2025-08-20,https://www.ebay.com/itm/406093976727,https://i.ebayimg.com/images/g/mf4AAOSw3L1nnMCm/s-l500.webp,128 GB,Very Good,False,iPhone 15,True
2,Apple iPhone 15 128GB Unlocked Good Condition - All Colors,$429.99,2025-08-19,https://www.ebay.com/itm/285596622169,https://i.ebayimg.com/images/g/7IQAAOSwVW5mjZwt/s-l500.webp,128 GB,Good,False,iPhone 15,True
3,Apple iPhone 15 A2846 Unlocked 256GB Pink Good,$488.67,2025-08-18,https://www.ebay.com/itm/186734051893,https://i.ebayimg.com/images/g/ojgAAOSwjSVnEEtb/s-l500.webp,256 GB,Good,False,iPhone 15,True
3,Apple iPhone 15 - 256 GB - Blue (Unlocked) - Very Good Condition,$648.75,2025-08-13,https://www.ebay.com/itm/335954578768,https://i.ebayimg.com/images/g/EWcAAeSwC-5oZ3Uo/s-l500.webp,256 GB,Very Good,False,iPhone 15,True
3,Apple iPhone 15 128GB 5G Black Factory Unlocked Phone (1-Year Warranty) Good,$419.99,2025-08-12,https://www.ebay.com/itm/388780642665,https://i.ebayimg.com/images/g/07sAAeSwS-5oZcIb/s-l500.webp,128 GB,Good,False,iPhone 15,True
3,Apple iPhone 15 128GB - Fully Unlocked- VERY GOOD Condition,$494.99,2025-08-11,https://www.ebay.com/itm/205579473731,https://i.ebayimg.com/images/g/rmgAAOSwm0xoWcbZ/s-l500.webp,128 GB,Unknown,False,iPhone 15,True
3,Apple iPhone 15 | 15 Plus - 128GB 256GB 512GB - Unlocked AT&T T-Mobile Verizon,$489.95,2025-08-11,https://www.ebay.com/itm/276743896596,https://i.ebayimg.com/images/g/zs4AAOSwWJ1nRNhJ/s-l500.webp,128 GB,Unknown,False,iPhone 15,True
3,Apple iPhone 15 128GB Yellow Unlocked,$499.95,2025-08-10,https://www.ebay.com/itm/296659748152,https://i.ebayimg.com/images/g/Lm4AAeSwP45ogBif/s-l500.webp,128 GB,Unknown,False,iPhone 15,True
3,Apple iPhone 15 128GB A2846 5G Unlocked - Very Good,$439.99,2025-08-08,https://www.ebay.com/itm/286170186130,https://i.ebayimg.com/images/g/7kkAAOSwyaNngZqi/s-l500.webp,128 GB,Very Good,False,iPhone 15,True
3,Apple iPhone 15 128GB A2846 5G Unlocked - Excellent,$469.99,2025-08-07,https://www.ebay.com/itm/276738156914,https://i.ebayimg.com/images/g/OY0AAOSwMlJngZqe/s-l500.webp,128 GB,Excellent,False,iPhone 15,True
3,Apple iPhone 15 128GB Fully Unlocked - Excellent,$501.99,2025-08-07,https://www.ebay.com/itm/226833933070,https://i.ebayimg.com/images/g/4U8AAOSwEWloVDAD/s-l500.webp,128 GB,Excellent,False,iPhone 15,True
3,Apple iPhone 15 A2846 Unlocked 128GB Green Good,$418.10,2025-08-05,https://www.ebay.com/itm/186586429186,https://i.ebayimg.com/images/g/8o8AAOSwkqlmn9ny/s-l500.webp,128 GB,Good,False,iPhone 15,True
3,Apple iPhone 15 - 512GB - Fully Unlocked - ALL CARRIERS - VERY GOOD Condition,$541.99,2025-08-03,https://www.ebay.com/itm/326506792314,https://i.ebayimg.com/images/g/ZrUAAOSwpt9n5C6v/s-l500.webp,512 GB,Unknown,False,iPhone 15,True
