Page,Title,Price,Sold Date,Link,Image Link,Storage,Condition,PartsOnly,Model,iPhone_12_Pro
3,"Apple iPhone 12 Pro 512GB Unlocked 6.1"" FHD+ OLED 6GB 12MP GPS NFC 5G Graphite",$299.99,2025-08-23,https://www.ebay.com/itm/326727246573,https://i.ebayimg.com/images/g/aR4AAOSw5ltl1m-m/s-l500.webp,512 GB,Unknown,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro 128GB Graphite (Unlocked)Verizon AT&T Mobile VERY GOOD,$259.55,2025-08-21,https://www.ebay.com/itm/177354836616,https://i.ebayimg.com/images/g/CqMAAOSwCFloGoRb/s-l500.webp,128 GB,Unknown,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro - 256 GB - Pacific Blue (Unlocked) Good Condition,$259.99,2025-08-21,https://www.ebay.com/itm/286687250909,https://i.ebayimg.com/images/g/580AAeSwdy5oZu~N/s-l500.webp,256 GB,Good,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro 128 256 512GB Factory Unlocked Good,$284.57,2025-08-20,https://www.ebay.com/itm/235917221668,https://i.ebayimg.com/images/g/u00AAOSwvGdniX2l/s-l500.webp,512 GB,Good,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro - 128 GB - Silver (Unlocked) - Very Good Condition,$279.00,2025-08-18,https://www.ebay.com/itm/336113989708,https://i.ebayimg.com/images/g/OfQAAeSwAEJolaLM/s-l500.webp,128 GB,Very Good,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro 256GB GSM/CDMA Fully Unlocked - Gold,$447.49,2025-08-17,https://www.ebay.com/itm/305843253935,https://i.ebayimg.com/images/g/ZI4AAOSwsdBnEFj2/s-l500.webp,256 GB,Unknown,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro 5G 128GB 256GB 512GB Fully Unlocked Grade B+,$289.99,2025-08-17,https://www.ebay.com/itm/277128456299,https://i.ebayimg.com/images/g/gLQAAOSwtYNf28h1/s-l500.webp,128 GB,Unknown,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro - 128 GB - Graphite (Unlocked) - Very Good Condition,$279.00,2025-08-16,https://www.ebay.com/itm/336069128008,https://i.ebayimg.com/images/g/8BUAAeSwZLZod1jO/s-l500.webp,128 GB,Very Good,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro 256GB Unlocked - Good,$267.95,2025-08-16,https://www.ebay.com/itm/403999411609,https://i.ebayimg.com/images/g/U4MAAOSwS99hCDnD/s-l500.webp,256 GB,Good,False,iPhone 12 Pro,True
3,"Apple iPhone 12 Pro - 6.1"" - 512GB - Fully Unlocked  - Excellent",$413.00,2025-08-15,https://www.ebay.com/itm/165782133435,https://i.ebayimg.com/images/g/448AAeSwumZom--~/s-l500.webp,512 GB,Excellent,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro - 128GB (A2341) Factory Unlocked - Excellent Condition,$299.99,2025-08-15,https://www.ebay.com/itm/176599374817,https://i.ebayimg.com/images/g/GRcAAOSwL3Zm9wq6/s-l500.webp,128 GB,Excellent,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro 128GB (A2341) Unlocked AT&T T-Mobile Verizon - Very Good,$279.99,2025-08-15,https://www.ebay.com/itm/176331279160,https://i.ebayimg.com/images/g/dUoAAOSwvNtmGZYM/s-l500.webp,128 GB,Very Good,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro A2341 - 128GB Unlocked All Colors ~ Excellent Condition!,$299.99,2025-08-11,https://www.ebay.com/itm/226617830397,https://i.ebayimg.com/images/g/7q8AAOSwDw5l12w1/s-l500.webp,128 GB,Excellent,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro - 256 GB - Pacific Blue (Unlocked) - Very Good Condition,$314.74,2025-08-10,https://www.ebay.com/itm/335927984105,https://i.ebayimg.com/images/g/DLEAAOSwHUpoCfM-/s-l500.webp,256 GB,Very Good,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro - 256 GB - Gold (Unlocked) - Very Good Condition,$309.00,2025-08-09,https://www.ebay.com/itm/336069143157,https://i.ebayimg.com/images/g/QAwAAeSwgBhod1rs/s-l500.webp,256 GB,Very Good,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro 128GB Unlocked - Good,$248.95,2025-08-08,https://www.ebay.com/itm/384587651322,https://i.ebayimg.com/images/g/U4MAAOSwS99hCDnD/s-l500.webp,128 GB,Good,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro 128GB Unlocked - Excellent,$319.99,2025-08-07,https://www.ebay.com/itm/256288496861,https://i.ebayimg.com/images/g/KuwAAeSwHh5oPGWw/s-l500.webp,128 GB,Excellent,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro 128GB A2341 5G Unlocked - Very Good,$259.99,2025-08-06,https://www.ebay.com/itm/276232605521,https://i.ebayimg.com/images/g/DT4AAOSwteZnr6on/s-l500.webp,128 GB,Very Good,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro - 128 GB - Pacific Blue (Unlocked) Good Condition,$224.99,2025-08-05,https://www.ebay.com/itm/286699820891,https://i.ebayimg.com/images/g/jA0AAeSwBOdocCo3/s-l500.webp,128 GB,Good,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro 128GB A2341 Unlocked AT&T Verizon T-Mobile Good Refurbished,$267.99,2025-08-05,https://www.ebay.com/itm/356656140310,https://i.ebayimg.com/images/g/AM0AAOSwqNhn0K1b/s-l500.webp,128 GB,Good,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro - 256 GB - Graphite (Unlocked) - Very Good Condition,$314.74,2025-08-05,https://www.ebay.com/itm/335927965643,https://i.ebayimg.com/images/g/sEEAAOSwEq1nuD2D/s-l500.webp,256 GB,Very Good,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro - 128 GB - Gold (Unlocked) - Very Good Condition,$279.00,2025-08-05,https://www.ebay.com/itm/336069120481,https://i.ebayimg.com/images/g/qQ8AAeSwrMBod1Yn/s-l500.webp,128 GB,Very Good,False,iPhone 12 Pro,True
3,APPLE IPHONE 12 PRO 256GB SILVER - MGJT3LL/A-SILVER - UNLOCKED - SILVER,$260.00,2025-08-04,https://www.ebay.com/itm/157196236872,https://i.ebayimg.com/images/g/9qUAAeSw-MVokigA/s-l500.webp,256 GB,Unknown,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro - Graphite - 256GB (Unlocked) - Very Good Condition,$285.98,2025-08-04,https://www.ebay.com/itm/365777358655,https://i.ebayimg.com/images/g/YtQAAeSwD~BokNMa/s-l500.webp,256 GB,Very Good,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro - 128GB - Factory Unlocked - Very Good Condition,$284.99,2025-07-31,https://www.ebay.com/itm/114992118910,https://i.ebayimg.com/images/g/tXQAAOSwJvxhQfcB/s-l500.webp,128 GB,Very Good,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro 128GB~256GB~512GB Unlocked All Colors A2341 ~ Very Good!,$284.99,2025-07-30,https://www.ebay.com/itm/326461192747,https://i.ebayimg.com/images/g/FpkAAOSwL2hhxLf-/s-l500.webp,128 GB,Very Good,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro 256GB Unlocked Excellent Condition - All Colors,$339.99,2025-07-30,https://www.ebay.com/itm/276217816562,https://i.ebayimg.com/images/g/8UYAAOSwCIBlczEI/s-l500.webp,256 GB,Excellent,False,iPhone 12 Pro,True
3,"Apple iPhone 12 Pro - 6.1"" - 128GB - Fully Unlocked  - Excellent",$321.00,2025-07-30,https://www.ebay.com/itm/165816189331,https://i.ebayimg.com/images/g/pNYAAOSwq0Znz0Lw/s-l500.webp,128 GB,Excellent,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro 256GB A2341 Unlocked AT&T Verizon T-Mobile Good Refurbished,$281.99,2025-07-30,https://www.ebay.com/itm/205347143121,https://i.ebayimg.com/images/g/x54AAOSwy55n0Ld7/s-l500.webp,256 GB,Good,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro - 256 GB - Graphite - Unlocked - Good Refurbished,$277.00,2025-07-30,https://www.ebay.com/itm/127234070096,https://i.ebayimg.com/images/g/VvAAAOSwS69j6~yH/s-l500.webp,256 GB,Good,False,iPhone 12 Pro,True
3,Apple iPhone 12 Pro A2341 Unlocked 256GB Graphite Good,$304.99,2025-07-29,https://www.ebay.com/itm/196459853952,https://i.ebayimg.com/images/g/XqsAAOSw3v1mdxId/s-l500.webp,256 GB,Good,False,iPhone 12 Pro,True
