Page,Title,Price,Sold Date,Link,Image Link,Storage,Condition,PartsOnly,Model,iPhone_15_Pro
1,Apple iPhone 15 Pro A2848 Unlocked 256GB Black Titanium Good,$604.99,2025-09-22,https://www.ebay.com/itm/176484927285,https://i.ebayimg.com/images/g/NFIAAOSwlyxmnuPQ/s-l500.webp,256 GB,Good,False,iPhone 15 Pro,True
1,Apple iPhone 15 Pro - 256 GB - Natural Titanium (Unlocked) - Very Good Condition,$773.75,2025-09-22,https://www.ebay.com/itm/336069285303,https://i.ebayimg.com/images/g/21UAAeSwPY9od3Ye/s-l500.webp,256 GB,Very Good,False,iPhone 15 Pro,True
1,Apple iPhone 15 Pro 256gb ( Unlocked) US E-Sim Version Good,$617.99,2025-09-22,https://www.ebay.com/itm/156178486934,https://i.ebayimg.com/images/g/b8QAAOSwsndl2OuI/s-l500.webp,256 GB,Good,False,iPhone 15 Pro,True
1,Apple iPhone 15 Pro - 256 GB - Blue Titanium (Unlocked) Good Condition,$599.99,2025-09-20,https://www.ebay.com/itm/286697960818,https://i.ebayimg.com/images/g/VAQAAeSwFI1obss2/s-l500.webp,256 GB,Good,False,iPhone 15 Pro,True
1,Apple iPhone 15 Pro 128GB 256GB 512GB 1TB (Unlocked) Black Blue Natural White,$604.97,2025-09-19,https://www.ebay.com/itm/325927388507,https://i.ebayimg.com/images/g/g~UAAOSwkFtlefsi/s-l500.webp,128 GB,Unknown,False,iPhone 15 Pro,True
1,Apple iPhone 15 Pro 256GB Unlocked Good Condition - All Colors,$559.99,2025-09-18,https://www.ebay.com/itm/285598243965,https://i.ebayimg.com/images/g/DpgAAOSwSm9lc1L3/s-l500.webp,256 GB,Good,False,iPhone 15 Pro,True
1,Apple iPhone 15 Pro - 128 GB - Blue Titanium (Unlocked) - 90%+ Battery Excellent,$599.00,2025-09-18,https://www.ebay.com/itm/336179243214,https://i.ebayimg.com/images/g/PeMAAeSwJFpox7y8/s-l500.webp,128 GB,Excellent,False,iPhone 15 Pro,True
1,Apple iPhone 15 Pro 128GB Unlocked Very Good Condition - All Colors,$579.99,2025-09-15,https://www.ebay.com/itm/276217989389,https://i.ebayimg.com/images/g/aKcAAOSwFwFlc1LM/s-l500.webp,128 GB,Very Good,False,iPhone 15 Pro,True
1,Apple iPhone 15 Pro - 512GB - Natural Titanium (Unlocked) - Good,$679.00,2025-09-15,https://www.ebay.com/itm/276781817868,https://i.ebayimg.com/images/g/5zkAAOSwsWRlxRGs/s-l500.webp,512 GB,Good,False,iPhone 15 Pro,True
1,Apple iPhone 15 Pro - 128GB - White Titanium (Unlocked) - 90%+ Battery Very Good,$723.75,2025-09-15,https://www.ebay.com/itm/336179246338,https://i.ebayimg.com/images/g/jd4AAeSwJRNox73Z/s-l500.webp,128 GB,Very Good,False,iPhone 15 Pro,True
1,"Apple iPhone 15 Pro, 128/256/512GB, 1TB - Unlocked - Refurbished Excellent",$629.99,2025-09-13,https://www.ebay.com/itm/326721850706,https://i.ebayimg.com/images/g/XzgAAOSwBPJlrqmE/s-l500.webp,512 GB,Excellent,False,iPhone 15 Pro,True
1,"Apple iPhone 15 Pro Fully Unlocked Titanium - 256GB - 8GB RAM - 6.1"" - Good",$540.00,2025-09-12,https://www.ebay.com/itm/135515328080,https://i.ebayimg.com/images/g/lccAAOSwSQhnk5Pj/s-l500.webp,256 GB,Good,False,iPhone 15 Pro,True
1,Apple iPhone 15 Pro A2848 128GB Unlocked Excellent Condition,$614.91,2025-09-10,https://www.ebay.com/itm/388195198985,https://i.ebayimg.com/images/g/0i8AAeSwmAVowEy7/s-l500.webp,128 GB,Excellent,False,iPhone 15 Pro,True
1,APPLE IPHONE 15 PRO 128GB 256GB 512GB 1TB (UNLOCKED) ✅1 YR WARANTY ✅❖EXCELLENT❖,$799.95,2025-09-10,https://www.ebay.com/itm/226483000571,https://i.ebayimg.com/images/g/-GYAAOSwf6tnUmAw/s-l500.webp,128 GB,Unknown,False,iPhone 15 Pro,True
1,Apple iPhone 15 Pro - 256 GB - Blue Titanium (Unlocked) - Excellent Condition,$798.75,2025-09-09,https://www.ebay.com/itm/336135446817,https://i.ebayimg.com/images/g/LGIAAeSwgPNopXK0/s-l500.webp,256 GB,Excellent,False,iPhone 15 Pro,True
1,"Apple iPhone 15 Pro A2848 6.1"" Smartphone Unlocked 512 GB iOS - Blue Titanium",$724.99,2025-09-08,https://www.ebay.com/itm/157093276930,https://i.ebayimg.com/images/g/D2wAAeSwIhJowHBR/s-l500.webp,512 GB,Unknown,False,iPhone 15 Pro,True
1,Apple iPhone 15 Pro - 256GB - Unlocked - Blue Titanium - Excellent,$647.00,2025-09-05,https://www.ebay.com/itm/276239983535,https://i.ebayimg.com/images/g/~NoAAOSw00plSlSy/s-l500.webp,256 GB,Excellent,False,iPhone 15 Pro,True
1,Apple iPhone 15 Pro - 256 GB - Natural Titanium (Unlocked) Good Condition,$619.99,2025-09-04,https://www.ebay.com/itm/286699830394,https://i.ebayimg.com/images/g/I3AAAeSwbmBocCu3/s-l500.webp,256 GB,Good,False,iPhone 15 Pro,True
1,Apple iPhone 15 Pro - 128 GB - Black Titanium (Unlocked) Good Condition,$569.99,2025-09-04,https://www.ebay.com/itm/286775675304,https://i.ebayimg.com/images/g/NBUAAeSw6c5opd1x/s-l500.webp,128 GB,Good,False,iPhone 15 Pro,True
1,Apple iPhone 15 Pro Super Retina XDR display 6.1‑inch (diagonal) all‑screen OLED,$589.00,2025-09-04,https://www.ebay.com/itm/296975213337,https://i.ebayimg.com/images/g/iRAAAOSwJNZndEh~/s-l500.webp,Unknown,Unknown,False,iPhone 15 Pro,True
1,Apple iPhone 15 Pro 512GB A2848 Natural Titanium Unlocked US Model 89% Batt Good,$679.99,2025-08-31,https://www.ebay.com/itm/127318411107,https://i.ebayimg.com/images/g/Mp0AAeSwmnxopLHB/s-l500.webp,512 GB,Good,False,iPhone 15 Pro,True
1,Apple iPhone 15 Pro – 256GB – Natural Titanium – Unlocked – Good Condition,$615.00,2025-09-01,https://www.ebay.com/itm/157273905088,https://i.ebayimg.com/images/g/arAAAeSwQNBorf0A/s-l500.webp,256 GB,Good,False,iPhone 15 Pro,True
1,"Apple iPhone 15 Pro 6.1"" Unlocked 128GB A2848 - (Black Titanium) w/Warranty",$601.27,2025-08-31,https://www.ebay.com/itm/356838201451,https://i.ebayimg.com/images/g/L3cAAOSwmqFoD~cR/s-l500.webp,128 GB,Unknown,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro 128GB 256GB 512GB 1TB Unlocked Smartphone - Very Good,$669.99,2025-07-31,https://www.ebay.com/itm/156830874255,https://i.ebayimg.com/images/g/M6wAAOSwaxpnyJHd/s-l500.webp,128 GB,Very Good,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro 1TB ( Unlocked) US E-Sim Version  Good,$729.99,2025-08-28,https://www.ebay.com/itm/156178511362,https://i.ebayimg.com/images/g/b8QAAOSwsndl2OuI/s-l500.webp,Unknown,Good,False,iPhone 15 Pro,True
2,"Apple iPhone 15 Pro 6.1"" Verizon AT&T T-Mobile Fully Unlocked Phone 5G Very Good",$664.95,2025-08-25,https://www.ebay.com/itm/365231422944,https://i.ebayimg.com/images/g/wKgAAOSwb7hnNih3/s-l500.webp,Unknown,Very Good,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro Smartphone 512GB Fully Unlocked Very Good,$729.00,2025-08-25,https://www.ebay.com/itm/226706520619,https://i.ebayimg.com/images/g/Ea0AAeSwsYtn~-DH/s-l500.webp,512 GB,Very Good,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro 512GB ( Unlocked) US E-Sim Version Good,$689.99,2025-08-24,https://www.ebay.com/itm/166727221533,https://i.ebayimg.com/images/g/b8QAAOSwsndl2OuI/s-l500.webp,512 GB,Good,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro - 1TB Black *UNLOCKED* [eSIM Only A2848] Excellent Refurb,$787.99,2025-08-22,https://www.ebay.com/itm/146089652417,https://i.ebayimg.com/images/g/R9YAAOSwYNJmAeNW/s-l500.webp,Unknown,Excellent,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro 512GB Blue Titanium Unlocked Good Condition,$659.99,2025-08-21,https://www.ebay.com/itm/276635195538,https://i.ebayimg.com/images/g/32IAAOSw97Rm4HiF/s-l500.webp,512 GB,Good,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro 256GB Unlocked Very Good Condition - All Colors,$609.99,2025-08-20,https://www.ebay.com/itm/296097782839,https://i.ebayimg.com/images/g/u-YAAOSwm6Blc1Ne/s-l500.webp,256 GB,Very Good,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro A2848 1TB Unlocked Excellent Condition,$792.70,2025-08-20,https://www.ebay.com/itm/388195521252,https://i.ebayimg.com/images/g/tnMAAeSwXadn7xeP/s-l500.webp,Unknown,Excellent,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro blue 128GB A2848 MTQQ3LL/A Unlocked ESN Clean Good (AMX),$599.95,2025-08-15,https://www.ebay.com/itm/197616850410,https://i.ebayimg.com/images/g/fwwAAeSwBV1ongiN/s-l500.webp,128 GB,Good,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro 128GB Unlocked eSim Only A2848 Black Titanium Very Good,$599.95,2025-08-19,https://www.ebay.com/itm/146343613315,https://i.ebayimg.com/images/g/Tu0AAOSw22Jnj5Sb/s-l500.webp,128 GB,Very Good,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro - 1 TB - White Titanium - Unlocked - Excellent Refurbished,$749.99,2025-08-18,https://www.ebay.com/itm/127112091123,https://i.ebayimg.com/images/g/olEAAOSwVhJoJNmP/s-l500.webp,Unknown,Excellent,False,iPhone 15 Pro,True
2,iPhone 15 Pro - Unlocked - 128GB - White Titanium - Very Good,$574.00,2025-08-18,https://www.ebay.com/itm/285819903810,https://i.ebayimg.com/images/g/uQEAAOSwCP1lnCWs/s-l500.webp,128 GB,Very Good,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro Fully Unlocked - 128GB - 6.1in - Excellent,$699.00,2025-08-18,https://www.ebay.com/itm/135985657505,https://i.ebayimg.com/images/g/wOoAAOSwreZoSvy9/s-l500.webp,128 GB,Excellent,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro 128GB A2848 5G Unlocked - Very Good,$619.99,2025-08-18,https://www.ebay.com/itm/276359306775,https://i.ebayimg.com/images/g/NlkAAOSwRalngW3q/s-l500.webp,128 GB,Very Good,False,iPhone 15 Pro,True
2,"Apple iPhone 15 Pro 6.1"" Unlocked 128GB - (Blue Titanium) A2848 w/Warranty",$548.43,2025-08-17,https://www.ebay.com/itm/146550002738,https://i.ebayimg.com/images/g/8sMAAOSwSfRoD~fQ/s-l500.webp,128 GB,Unknown,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro - 512 GB - Natural Titanium - Unlocked Excellent Refurbished,$709.99,2025-08-17,https://www.ebay.com/itm/127116525673,https://i.ebayimg.com/images/g/shkAAOSw3jNoJ5bV/s-l500.webp,512 GB,Excellent,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro Black Titanium 512GB Unlocked -Very Good w Slight ScreenLift,$589.99,2025-08-13,https://www.ebay.com/itm/277243775372,https://i.ebayimg.com/images/g/p3QAAeSwXg1oYt1d/s-l500.webp,512 GB,Very Good,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro 256GB Natural Titanium (Unlocked) (eSIM only) A2848 Good,$624.95,2025-08-09,https://www.ebay.com/itm/126678561819,https://i.ebayimg.com/images/g/740AAOSwyodm6WyL/s-l500.webp,256 GB,Good,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro A2848 Unlocked 128GB White Titanium Good,$569.99,2025-08-08,https://www.ebay.com/itm/186586460651,https://i.ebayimg.com/images/g/M9sAAOSwg2Fmn92~/s-l500.webp,128 GB,Good,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro - 256 GB - Black Titanium (Unlocked) Good Condition,$599.99,2025-08-07,https://www.ebay.com/itm/286697947935,https://i.ebayimg.com/images/g/v-sAAeSwCOZobskZ/s-l500.webp,256 GB,Good,False,iPhone 15 Pro,True
2,Apple 90%+ iPhone 15 Pro 1TB Unlocked A2848 (Black Titanium) w/Year Warranty,$726.13,2025-08-07,https://www.ebay.com/itm/376343837378,https://i.ebayimg.com/images/g/vfsAAOSwGsdoUE1W/s-l500.webp,Unknown,Unknown,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro A2848 Unlocked 128GB Blue Titanium Good,$579.99,2025-08-04,https://www.ebay.com/itm/196477480049,https://i.ebayimg.com/images/g/JRUAAOSwnApmgwON/s-l500.webp,128 GB,Good,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro - 512GB Blue *UNLOCKED* [eSIM Only A2848] Very Good Refurb,$666.99,2025-08-03,https://www.ebay.com/itm/146355511607,https://i.ebayimg.com/images/g/CFoAAOSwR8FmYMO3/s-l500.webp,512 GB,Very Good,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro A2848 Unlocked 128GB Natural Titanium Very Good,$609.99,2025-08-02,https://www.ebay.com/itm/176451043965,https://i.ebayimg.com/images/g/wnMAAOSwzC1mgxBX/s-l500.webp,128 GB,Very Good,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro 128GB GSM Unlocked AT&T T-Mobile Very Good Condition,$579.95,2025-08-01,https://www.ebay.com/itm/305576541369,https://i.ebayimg.com/images/g/TPMAAOSwtRhmazcY/s-l500.webp,128 GB,Very Good,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro - 256GB - Unlocked - Black Titanium - Very Good,$629.00,2025-08-01,https://www.ebay.com/itm/276426914231,https://i.ebayimg.com/images/g/eZkAAOSwcAZlgzv1/s-l500.webp,256 GB,Very Good,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro 128GB Unlocked eSim Only A2848 Blue Titanium Very Good,$579.99,2025-08-01,https://www.ebay.com/itm/146685760686,https://i.ebayimg.com/images/g/unsAAeSwJMZoZY2o/s-l500.webp,128 GB,Very Good,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro 128GB Unlocked eSim Only A2848 Blue Titanium Good,$584.99,2025-08-01,https://www.ebay.com/itm/146714953000,https://i.ebayimg.com/images/g/unsAAeSwJMZoZY2o/s-l500.webp,128 GB,Good,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro A2848 Unlocked 128GB Blue Titanium Very Good,$604.99,2025-07-31,https://www.ebay.com/itm/196479050791,https://i.ebayimg.com/images/g/-uEAAOSwWvZmhAjl/s-l500.webp,128 GB,Very Good,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro - Unlocked - 256GB - White Titanium - Very Good,$642.00,2025-07-31,https://www.ebay.com/itm/276436922987,https://i.ebayimg.com/images/g/kOcAAOSwPKtlg0XY/s-l500.webp,256 GB,Very Good,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro 1TB Unlocked Excellent Condition - All Colors,$819.99,2025-07-31,https://www.ebay.com/itm/296097781953,https://i.ebayimg.com/images/g/ntYAAOSwn3Vlc1K3/s-l500.webp,Unknown,Excellent,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro - 512GB - Natural Titanium (Unlocked) - Excellent,$729.00,2025-07-30,https://www.ebay.com/itm/276781817566,https://i.ebayimg.com/images/g/5zkAAOSwsWRlxRGs/s-l500.webp,512 GB,Excellent,False,iPhone 15 Pro,True
2,Apple iPhone 15 Pro - 1TB Blue *UNLOCKED* [eSIM Only A2848] Very Good Refurb,$789.99,2025-07-29,https://www.ebay.com/itm/145816720192,https://i.ebayimg.com/images/g/CFoAAOSwR8FmYMO3/s-l500.webp,Unknown,Very Good,False,iPhone 15 Pro,True
2,"Apple iPhone 15 Pro 512GB Unlocked 6.1"" (Black Titanium) A2848 - w/Year Warranty",$674.56,2025-07-25,https://www.ebay.com/itm/146653028574,https://i.ebayimg.com/images/g/KFoAAOSwtLloUDYg/s-l500.webp,512 GB,Unknown,False,iPhone 15 Pro,True
