Page,Title,Price,Sold Date,Link,Image Link
1,Samsung Galaxy S25 Ultra 1TB Titanium Jetblack Unlocked Excellent Condition,"$1,149.99","Sold  Oct 29, 2025",https://www.ebay.com/itm/286444515763,https://i.ebayimg.com/images/g/HB4AAeSwRLto59VG/s-l500.webp
1,Samsung Galaxy S25 Ultra 512GB Titanium Silverblue Unlocked Excellent Condition,$849.99,"Sold  Oct 29, 2025",https://www.ebay.com/itm/276983539408,https://i.ebayimg.com/images/g/oRcAAeSwVJpn5XcO/s-l500.webp
1,Samsung Galaxy S25 Ultra 256GB Titanium Gray Unlocked Excellent Condition,$819.99,"Sold  Oct 28, 2025",https://www.ebay.com/itm/277224340737,https://i.ebayimg.com/images/g/TCIAAeSwgG1o98I~/s-l500.webp
1,Samsung Galaxy S25+ Plus  256GB Factory Unlocked Verizon ATT TMobile - OPEN BOX,$629.48,"Sold  Oct 28, 2025",https://www.ebay.com/itm/135950032873,https://i.ebayimg.com/images/g/IkUAAOSw69RoRcur/s-l500.webp
1,Samsung Galaxy S25 Ultra SM-S938U1 WHITESILVER  256GB Factory Unlocked #L232,$809.00,"Sold  Oct 28, 2025",https://www.ebay.com/itm/116840523869,https://i.ebayimg.com/images/g/N7AAAeSwwwJozMrO/s-l500.webp
1,Samsung Galaxy S25 5G - SM-S931U - Unlocked - 128GB Icy Blue - Excellent,$463.99,"Sold  Oct 28, 2025",https://www.ebay.com/itm/146862403064,https://i.ebayimg.com/images/g/lYUAAeSwi-do2syY/s-l500.webp
1,Samsung Galaxy S25 Plus 256GB Unlocked Navy SM-S936U1 Cell Phone Excellent,$569.95,"Sold  Oct 28, 2025",https://www.ebay.com/itm/146605832851,https://i.ebayimg.com/images/g/8M8AAOSw6-1oM7-W/s-l500.webp
1,Samsung Galaxy S25 Edge 256GB Titanium Silver Unlocked Excellent Condition,$599.99,"Sold  Oct 28, 2025",https://www.ebay.com/itm/277338151823,https://i.ebayimg.com/images/g/jVYAAeSwPJRo-nFl/s-l500.webp
1,Samsung Galaxy S25 Ultra 5G S938U S938 Unlocked (Any Carrier) Very Good,$789.99,"Sold  Oct 28, 2025",https://www.ebay.com/itm/357670249790,https://i.ebayimg.com/images/g/uGQAAeSwHAZoexZ2/s-l500.webp
1,Samsung Galaxy S25+ PLUS SM-S936U1 256GB SILVER FACTORY UNLOCKED  #L679,$529.00,"Sold  Oct 28, 2025",https://www.ebay.com/itm/127446753933,https://i.ebayimg.com/images/g/XygAAeSwyvBo-Qlj/s-l500.webp
1,Samsung Galaxy S25+ 256GB Unlocked Excellent Condition,$628.28,"Sold  Oct 28, 2025",https://www.ebay.com/itm/357459872462,https://i.ebayimg.com/images/g/5dkAAeSwTH5op0Eg/s-l500.webp
1,Samsung Galaxy S25 Ultra 256GB Unlocked Excellent Condition,$861.54,"Sold  Oct 28, 2025",https://www.ebay.com/itm/357459880041,https://i.ebayimg.com/images/g/keYAAeSwhLlowfUt/s-l500.webp
1,Samsung Galaxy S25 SM-S931U1 128GB Unlocked Excellent Condition,$499.99,"Sold  Oct 28, 2025",https://www.ebay.com/itm/376644158819,https://i.ebayimg.com/images/g/DzsAAeSwWyNo8Sus/s-l500.webp
1,Samsung Galaxy S25 Plus 256GB Silver Shadow Unlocked Very Good Condition,$569.99,"Sold  Oct 28, 2025",https://www.ebay.com/itm/277315048428,https://i.ebayimg.com/images/g/SF8AAeSwwatoycr9/s-l500.webp
1,Samsung Galaxy S25 Ultra 512GB Titanium Whitesilver Unlocked Excellent Condition,$859.99,"Sold  Oct 28, 2025",https://www.ebay.com/itm/297106975850,https://i.ebayimg.com/images/g/4KYAAeSwHItn9Y6K/s-l500.webp
