Page,Title,Price,Sold Date,Link,Image Link,Storage,Condition,PartsOnly,Model,Galaxy_S23
1,REFURBISHED Samsung Galaxy S23+ PLUS SM-S916U1  256GB 5G Black FACTORY UNLOCKED,$269.00,2025-10-26,https://www.ebay.com/itm/116190443918,https://i.ebayimg.com/images/g/d10AAOSwipJmTVi4/s-l500.webp,256 GB,Unknown,False,Galaxy S23,True
1,REFURBISHED Samsung Galaxy S23 SM-S911U1 128GB 5G Black FACTORY UNLOCKED,$269.00,2025-10-26,https://www.ebay.com/itm/145792863939,https://i.ebayimg.com/images/g/tRAAAOSwZP5mT34T/s-l500.webp,128 GB,Unknown,False,Galaxy S23,True
1,Samsung Galaxy S23+ 512GB S916U Unlocked - Good,$298.99,2025-10-26,https://www.ebay.com/itm/256484246304,https://i.ebayimg.com/images/g/8DkAAeSwPG5oNz0A/s-l500.webp,512 GB,Good,False,Galaxy S23,True
1,Samsung Galaxy S23 Fully Unlocked 128GB - 6.1in - Very Good,$233.00,2025-10-26,https://www.ebay.com/itm/136280347939,https://i.ebayimg.com/images/g/iTMAAeSwtQlok4ot/s-l500.webp,128 GB,Very Good,False,Galaxy S23,True
1,Samsung Galaxy S23 SM-S911U1  256GB 5G GREEN  (Unlocked) #L332,$224.00,2025-10-25,https://www.ebay.com/itm/127400450266,https://i.ebayimg.com/images/g/58gAAeSwd9to2Ycv/s-l500.webp,256 GB,Unknown,False,Galaxy S23,True
1,Samsung Galaxy S23 FE SM-S711U1 5G 128GB Graphite  (Unlocked) 5G #L562,$199.00,2025-10-26,https://www.ebay.com/itm/127429761466,https://i.ebayimg.com/images/g/bMUAAeSwEQho7Ts5/s-l500.webp,128 GB,Unknown,False,Galaxy S23,True
1,Samsung Galaxy S23+ PLUS SM-S916U1  256GB 5G Black (Unlocked) #L441,$239.00,2025-10-25,https://www.ebay.com/itm/127429945541,https://i.ebayimg.com/images/g/tv8AAeSwlnxo7UWz/s-l500.webp,256 GB,Unknown,False,Galaxy S23,True
1,Samsung Galaxy S23 SM-S911U1 5G 128G 256GB Black Cream Green Unlocked,$279.00,2025-10-25,https://www.ebay.com/itm/126980765750,https://i.ebayimg.com/images/g/vs8AAOSwWAhlW9H6/s-l500.webp,256 GB,Unknown,False,Galaxy S23,True
1,Samsung Galaxy S23 SM-S911U - 128GB - Black (Unlocked) - Good Condition,$212.47,2025-10-25,https://www.ebay.com/itm/306515147130,https://i.ebayimg.com/images/g/maAAAeSwkmBoyuOO/s-l500.webp,128 GB,Good,False,Galaxy S23,True
1,Samsung Galaxy S23 FE SM-S711U - 128GB - Graphite (Unlocked) - Good Condition,$209.99,2025-10-25,https://www.ebay.com/itm/306563823198,https://i.ebayimg.com/images/g/PXcAAeSwQyto9fQU/s-l500.webp,128 GB,Good,False,Galaxy S23,True
1,Samsung Galaxy S23+ (5G) SM-S916U 256GB GSM/CDMA FACTORY UNLOCKED Good,$264.88,2025-10-25,https://www.ebay.com/itm/365689560321,https://i.ebayimg.com/images/g/bkoAAOSwPQJoWa8r/s-l500.webp,256 GB,Good,False,Galaxy S23,True
1,Samsung Galaxy S23 256GB S911U Unlocked - Very Good,$279.99,2025-10-24,https://www.ebay.com/itm/256483219138,https://i.ebayimg.com/images/g/BvIAAeSwXy5oL2-A/s-l500.webp,256 GB,Very Good,False,Galaxy S23,True
1,Samsung Galaxy S23 SM-S911U1  256GB 5G GREEN  (Unlocked) #L478,$214.00,2025-10-24,https://www.ebay.com/itm/127429940039,https://i.ebayimg.com/images/g/wisAAeSwEABo7Wxc/s-l500.webp,256 GB,Unknown,False,Galaxy S23,True
1,Samsung Galaxy S23 256GB 5G SM-S911U1 Black FACTORY UNLOCKED #L677,$259.00,2025-10-23,https://www.ebay.com/itm/116840223959,https://i.ebayimg.com/images/g/CYcAAeSwQslo-Qkw/s-l500.webp,256 GB,Unknown,False,Galaxy S23,True
1,Samsung Galaxy S23+ PLUS SM-S916B/DS  256GB GREEN Unlocked DUAL SIM #L634,$319.00,2025-10-23,https://www.ebay.com/itm/146913268943,https://i.ebayimg.com/images/g/WBsAAeSwx1No-Sv2/s-l500.webp,256 GB,Unknown,False,Galaxy S23,True
1,Samsung Galaxy S23+ Plus 256GB S916U1 5G Factory Unlocked - Good,$259.99,2025-10-24,https://www.ebay.com/itm/277457656317,https://i.ebayimg.com/images/g/8b0AAOSwRBdkrxr3/s-l500.webp,256 GB,Good,False,Galaxy S23,True
1,Samsung Galaxy S23 - 128GB - Lavender (Unlocked) SM-S911U Excellent,$314.95,2025-04-25,https://www.ebay.com/itm/127073592317,https://i.ebayimg.com/images/g/4-8AAOSwxmdoClBu/s-l500.webp,128 GB,Excellent,False,Galaxy S23,True
1,Samsung Galaxy S23 Fe Fully Unlocked  6.4in 128GB - Very Good,$208.00,2025-10-24,https://www.ebay.com/itm/145840379065,https://i.ebayimg.com/images/g/1OUAAeSwkldo3UA6/s-l500.webp,128 GB,Very Good,False,Galaxy S23,True
1,Samsung Galaxy S23 Unlocked T-Mobile AT&T Verizon US Cellular Tracfone Spectrum,$216.19,2025-10-23,https://www.ebay.com/itm/286767578786,https://i.ebayimg.com/images/g/vf4AAeSwy7xonNQe/s-l500.webp,Unknown,Unknown,False,Galaxy S23,True
1,"Samsung Galaxy S23 Fe Fully Unlocked - 128GB - 6.4"" - Excellent",$214.00,2025-10-23,https://www.ebay.com/itm/145842870961,https://i.ebayimg.com/images/g/h9oAAeSwHT1okRT5/s-l500.webp,128 GB,Excellent,False,Galaxy S23,True
1,"Samsung Galaxy S23+ PLUS 5G 512GB FACTORY UNLOCKED 6.6"" Smartphone - GOOD",$298.00,2025-10-23,https://www.ebay.com/itm/226681453305,https://i.ebayimg.com/images/g/MnAAAOSweA5nmoYn/s-l500.webp,512 GB,Good,False,Galaxy S23,True
1,Samsung Galaxy S23 SM-S911U1  256GB 5G GREEN  (Unlocked) #L331,$229.00,2025-10-23,https://www.ebay.com/itm/127400441380,https://i.ebayimg.com/images/g/FssAAeSw5QFo2YTN/s-l500.webp,256 GB,Unknown,False,Galaxy S23,True
1,Samsung Galaxy S23 FE SM-S711U1 5G 128GB Graphite  (Unlocked) 5G #L543,$204.00,2025-10-23,https://www.ebay.com/itm/127429803866,https://i.ebayimg.com/images/g/urYAAeSwb25o7UdN/s-l500.webp,128 GB,Unknown,False,Galaxy S23,True
1,Samsung Galaxy S23 FE SM-S711U1 5G 128GB Graphite  (Unlocked) 5G #L675,$204.00,2025-10-23,https://www.ebay.com/itm/146913046509,https://i.ebayimg.com/images/g/dOUAAeSwmoZo-QhS/s-l500.webp,128 GB,Unknown,False,Galaxy S23,True
1,Samsung Galaxy S23+ PLUS SM-S916U1 256GB 5G Lavender (Unlocked) #L447,$264.00,2025-10-23,https://www.ebay.com/itm/127429956943,https://i.ebayimg.com/images/g/1JcAAeSwQnpo7XJQ/s-l500.webp,256 GB,Unknown,False,Galaxy S23,True
1,"SAMSUNG Galaxy S23+ Plus 5G (512GB, 8GB) 6.6"" Fully Unlocked US & Global S916U",$379.99,2025-09-04,https://www.ebay.com/itm/145393951000,https://i.ebayimg.com/images/g/7kwAAeSwDhRoL2Wb/s-l500.webp,512 GB,Unknown,False,Galaxy S23,True
1,"SAMSUNG Galaxy S23+ Plus 5G (512GB, 8GB) 6.6"" Fully Unlocked US & Global S916U",$379.99,2025-02-14,https://www.ebay.com/itm/145393950915,https://i.ebayimg.com/images/g/7AYAAeSwHh5oL2Tg/s-l500.webp,512 GB,Unknown,False,Galaxy S23,True
1,"Samsung Galaxy S23 5G 128GB FACTORY UNLOCKED 6.1"" Smartphone - EXCELLENT",$260.00,2025-10-23,https://www.ebay.com/itm/236036771116,https://i.ebayimg.com/images/g/wIIAAOSw60NnYaNt/s-l500.webp,128 GB,Excellent,False,Galaxy S23,True
1,Samsung Galaxy S23+ Plus 512GB Unlocked ATT T-Mobile Verizon Excellent Condition,$345.95,2025-10-23,https://www.ebay.com/itm/306212965983,https://i.ebayimg.com/images/g/dWoAAOSwHxxn7pSd/s-l500.webp,512 GB,Excellent,False,Galaxy S23,True
1,"Samsung Galaxy S23 5G (256GB, 8GB) 6.1"" Fully Unlocked S911U",$251.05,2025-08-16,https://www.ebay.com/itm/156427509765,https://i.ebayimg.com/images/g/2X8AAeSw1T9o-Vdc/s-l500.webp,256 GB,Unknown,False,Galaxy S23,True
1,Samsung Galaxy S23+ Plus 256GB Unlocked ATT T-Mobile Verizon Excellent Condition,$317.95,2025-10-22,https://www.ebay.com/itm/297168196751,https://i.ebayimg.com/images/g/3NgAAOSwp7Rn7pRc/s-l500.webp,256 GB,Excellent,False,Galaxy S23,True
1,Samsung Galaxy S23 128GB - Fully Unlocked - All Colors - Good,$219.99,2025-10-22,https://www.ebay.com/itm/257075457391,https://i.ebayimg.com/images/g/ILcAAeSwtUhop4w-/s-l500.webp,128 GB,Good,False,Galaxy S23,True
1,"Samsung Galaxy S23 128GB Unlocked SM-S911U 6.1"" 50MP 5G WiFi 6E Phantom Black",$214.99,2025-10-22,https://www.ebay.com/itm/326806735603,https://i.ebayimg.com/images/g/1AMAAOSw4oNmYICj/s-l500.webp,128 GB,Unknown,False,Galaxy S23,True
1,Samsung Galaxy S23 S911 128GB Unlocked - Excellent,$247.95,2025-10-22,https://www.ebay.com/itm/365016521673,https://i.ebayimg.com/images/g/Z5gAAOSwQ99mlsDq/s-l500.webp,128 GB,Excellent,False,Galaxy S23,True
1,Samsung Galaxy S23 FE Graphite Very Good - Refurbished  - Unlocked,$215.99,2025-10-22,https://www.ebay.com/itm/127402853974,https://i.ebayimg.com/images/g/L7sAAeSw9L5o~-JE/s-l500.webp,Unknown,Very Good,False,Galaxy S23,True
1,Samsung Galaxy S23 SM-S911U1 5G  128GB Lavender (Unlocked) #L525,$214.00,2025-10-21,https://www.ebay.com/itm/146893806573,https://i.ebayimg.com/images/g/8bcAAeSwDWto7VOt/s-l500.webp,128 GB,Unknown,False,Galaxy S23,True
1,Samsung Galaxy S23 SM-S911U1  256GB 5G GREEN  (Unlocked) #L479,$229.00,2025-10-21,https://www.ebay.com/itm/146893934159,https://i.ebayimg.com/images/g/-7wAAeSwEYFo7W0f/s-l500.webp,256 GB,Unknown,False,Galaxy S23,True
1,"Samsung Galaxy S23 5G 128GB 6.1"" Smartphone - VERY GOOD",$204.00,2025-10-21,https://www.ebay.com/itm/226607832115,https://i.ebayimg.com/images/g/wIIAAOSw60NnYaNt/s-l500.webp,128 GB,Very Good,False,Galaxy S23,True
1,Samsung Galaxy S23 FE Graphite Good - Refurbished  - Unlocked,$204.99,2025-10-21,https://www.ebay.com/itm/127420418329,https://i.ebayimg.com/images/g/NDIAAeSwV41o-2js/s-l500.webp,Unknown,Good,False,Galaxy S23,True
1,Samsung Galaxy S23 SM-S911U Unlocked 128GB Phantom Black Good,$227.99,2025-10-21,https://www.ebay.com/itm/196518622117,https://i.ebayimg.com/images/g/j8oAAOSw16tmn-YV/s-l500.webp,128 GB,Good,False,Galaxy S23,True
1,Samsung Galaxy S23 SM-S911U 256GB Unlocked Excellent Condition,$383.22,2025-10-21,https://www.ebay.com/itm/357295120689,https://i.ebayimg.com/images/g/qOEAAeSwHdho5~ib/s-l500.webp,256 GB,Excellent,False,Galaxy S23,True
1,Samsung Galaxy S23 FE SM-S711U1 Unlocked 256GB Cream Very Good,$239.92,2025-10-21,https://www.ebay.com/itm/197708304060,https://i.ebayimg.com/images/g/tcEAAeSwkcZozDPI/s-l500.webp,256 GB,Very Good,False,Galaxy S23,True
1,"Samsung Galaxy S23 5G (256GB, 8GB) 6.1"" Fully Unlocked US & Global S911U",$329.90,2025-10-21,https://www.ebay.com/itm/157130645223,https://i.ebayimg.com/images/g/L1oAAeSw1sJoXjpG/s-l500.webp,256 GB,Unknown,False,Galaxy S23,True
1,"Samsung Galaxy  S23 FE  5G  128GB FACTORY UNLOCKED 6.4"" Smartphone - GOOD",$196.00,2025-10-21,https://www.ebay.com/itm/236156564476,https://i.ebayimg.com/images/g/TlUAAOSwYCRntRCD/s-l500.webp,128 GB,Good,False,Galaxy S23,True
1,Samsung Galaxy S23 5G S911U Unlocked (Any Carrier) SmartPhone Good,$204.99,2025-10-21,https://www.ebay.com/itm/235621919032,https://i.ebayimg.com/images/g/liUAAOSw97ZksHvU/s-l500.webp,Unknown,Good,False,Galaxy S23,True
