Page,Title,Price,Sold Date,Link,Image Link,Storage,Condition,PartsOnly,Model,Galaxy_S22
1,Samsung Galaxy S22 White 256GB Very Good - Refurbished  - Unlocked,$185.99,2025-10-27,https://www.ebay.com/itm/127435037236,https://i.ebayimg.com/images/g/DpMAAeSwuvlo~~no/s-l500.webp,256 GB,Very Good,False,Galaxy S22,True
1,Samsung Galaxy S22+ Green 128 Good - Refurbished  - Unlocked,$178.99,2025-10-27,https://www.ebay.com/itm/127199857496,https://i.ebayimg.com/images/g/DaoAAeSwyNdpAOit/s-l500.webp,Unknown,Good,False,Galaxy S22,True
1,Samsung Galaxy S22 Green 256GB Very Good - Refurbished  - Unlocked,$185.99,2025-10-27,https://www.ebay.com/itm/127442053043,https://i.ebayimg.com/images/g/MloAAeSwAR1o~-cb/s-l500.webp,256 GB,Very Good,False,Galaxy S22,True
1,Samsung Galaxy S22 SM-S901U Phantom Black 128GB Unlocked - Excellent,$277.67,2025-07-29,https://www.ebay.com/itm/176760756253,https://i.ebayimg.com/images/g/mEQAAOSwcHxnbvFx/s-l500.webp,128 GB,Excellent,False,Galaxy S22,True
1,Samsung Galaxy S22 256GB FACTORY Unlocked Verizon ATT TMobile Metro EXCELLENT,$229.48,2025-10-27,https://www.ebay.com/itm/126583047383,https://i.ebayimg.com/images/g/xr0AAOSwFZVlvsfM/s-l500.webp,256 GB,Excellent,False,Galaxy S22,True
1,Samsung Galaxy S22+ 256GB S906U Phantom Black Unlocked - Good,$179.98,2025-10-26,https://www.ebay.com/itm/157309019799,https://i.ebayimg.com/images/g/geEAAeSw8VFowINI/s-l500.webp,256 GB,Good,False,Galaxy S22,True
1,Samsung Galaxy S22 5G 128-256GB Fully Unlocked - Refurbished Excellent,$189.99,2025-10-26,https://www.ebay.com/itm/226908834874,https://i.ebayimg.com/images/g/ImQAAOSwje1kGbSU/s-l500.webp,256 GB,Excellent,False,Galaxy S22,True
1,Samsung Galaxy S22 5G SM-S901U1 128GB Unlocked Phone S901U Excellent Refurbished,$178.99,2025-10-26,https://www.ebay.com/itm/354471201026,https://i.ebayimg.com/images/g/9eoAAOSwBFJjPcD9/s-l500.webp,128 GB,Excellent,False,Galaxy S22,True
1,Samsung Galaxy S22+ SM-S906U Unlocked 128GB Phantom Black Good,$163.99,2025-10-26,https://www.ebay.com/itm/196518655332,https://i.ebayimg.com/images/g/8ZIAAOSwNCdmn-zm/s-l500.webp,128 GB,Good,False,Galaxy S22,True
1,"Samsung Galaxy S22+ (5G) SM-S906U 128GB GSM/CDMA FACTORY UNLOCKED ""Very Good""",$209.88,2025-10-26,https://www.ebay.com/itm/296200348417,https://i.ebayimg.com/images/g/zRUAAOSwv3llvAYl/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True
1,Samsung Galaxy S22+ Plus SM-S906U 256GB 5G Unlocked Smartphone - Good Condition,$183.99,2025-10-26,https://www.ebay.com/itm/316486285641,https://i.ebayimg.com/images/g/PvUAAOSwu6JjYuz-/s-l500.webp,256 GB,Good,False,Galaxy S22,True
1,Samsung Galaxy S22 256GB S901U Unlocked - Excellent,$195.99,2025-10-26,https://www.ebay.com/itm/255819195815,https://i.ebayimg.com/images/g/Ku0AAeSwxhNojEHP/s-l500.webp,256 GB,Excellent,False,Galaxy S22,True
1,Samsung Galaxy S22 128GB Phantom Black- Unlocked - Excellent Refurbished,$152.74,2025-10-26,https://www.ebay.com/itm/226847062070,https://i.ebayimg.com/images/g/M~8AAeSwiE9oZqFC/s-l500.webp,128 GB,Excellent,False,Galaxy S22,True
1,Samsung Galaxy S22+ 128GB 256GB S906U Unlocked Smartphone - Good,$169.99,2025-10-26,https://www.ebay.com/itm/157315796959,https://i.ebayimg.com/images/g/k2EAAeSwzXZom4Ow/s-l500.webp,128 GB,Good,False,Galaxy S22,True
1,Samsung Galaxy S22+ White 128 Very Good - Refurbished  - Unlocked,$188.99,2025-10-25,https://www.ebay.com/itm/127201340283,https://i.ebayimg.com/images/g/-rIAAeSwqM1o~AVx/s-l500.webp,Unknown,Very Good,False,Galaxy S22,True
1,Samsung Galaxy S22 5G SM-S901U - 128GB - Green (Unlocked) - Good Condition,$155.19,2025-10-25,https://www.ebay.com/itm/306552940910,https://i.ebayimg.com/images/g/3-8AAeSwNXFo55N1/s-l500.webp,128 GB,Good,False,Galaxy S22,True
1,Samsung Galaxy S22 5G SM-S901U - 128GB - Black (Unlocked) - Good Condition,$155.19,2025-10-25,https://www.ebay.com/itm/306552940287,https://i.ebayimg.com/images/g/N8EAAeSwEQho55KI/s-l500.webp,128 GB,Good,False,Galaxy S22,True
1,"Samsung Galaxy S22+ Plus 5G 256GB Unlocked Black, 90% Battery Health - GOOD B+",$331.79,2025-10-25,https://www.ebay.com/itm/186298588854,https://i.ebayimg.com/images/g/ercAAOSwRRZjojuo/s-l500.webp,256 GB,Good,False,Galaxy S22,True
1,Samsung Galaxy S22 5G SM-S901U1F 128GB 256GB Factory Unlocked Excellent,$178.99,2025-10-25,https://www.ebay.com/itm/204721986791,https://i.ebayimg.com/images/g/9eoAAOSwBFJjPcD9/s-l500.webp,128 GB,Excellent,False,Galaxy S22,True
1,Samsung Galaxy S22 Purple 128GB Good - Refurbished  - Unlocked,$152.99,2025-10-25,https://www.ebay.com/itm/127239280933,https://i.ebayimg.com/images/g/pDsAAeSw77No~-IN/s-l500.webp,128 GB,Good,False,Galaxy S22,True
1,Samsung Galaxy S22 5G SM-S901U1 128GB 256GB Unlocked Good,$149.99,2025-10-25,https://www.ebay.com/itm/186378192943,https://i.ebayimg.com/images/g/mCkAAOSwV3lnOXZg/s-l500.webp,128 GB,Good,False,Galaxy S22,True
1,Samsung Galaxy S22 Black 256GB Very Good - Refurbished  - Unlocked,$185.99,2025-10-25,https://www.ebay.com/itm/127443001776,https://i.ebayimg.com/images/g/SUsAAeSwVLdo~TQK/s-l500.webp,256 GB,Very Good,False,Galaxy S22,True
1,Samsung Galaxy S22+ SM-S906U T-Mobile Unlocked 128GB Phantom Black Good,$167.99,2025-10-25,https://www.ebay.com/itm/196519176262,https://i.ebayimg.com/images/g/~uQAAOSwH5tmoFtl/s-l500.webp,128 GB,Good,False,Galaxy S22,True
1,Samsung Galaxy S22 - 128GB - Bora Purple - Fully Unlocked 5G - Good,$159.99,2025-10-24,https://www.ebay.com/itm/257044455653,https://i.ebayimg.com/images/g/DO4AAeSw1Cloi9K1/s-l500.webp,128 GB,Good,False,Galaxy S22,True
1,Samsung Galaxy S22 Sm-s901u 5g Fully Unlocked 6.1in 128GB - Very Good,$219.00,2025-10-24,https://www.ebay.com/itm/145802924694,https://i.ebayimg.com/images/g/-c0AAeSwo1Bo5odR/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True
1,Samsung Galaxy S22 (5G)  128GB Black *UNLOCKED* [SM-S901U] Excellent Refurbished,$167.99,2025-10-24,https://www.ebay.com/itm/145576662437,https://i.ebayimg.com/images/g/cBkAAOSwAY5kZnAE/s-l500.webp,128 GB,Excellent,False,Galaxy S22,True
1,Samsung Galaxy S22+ Plus 5G SM-S906U1 256GB Unlocked Excellent Refurbished,$239.99,2025-10-24,https://www.ebay.com/itm/354471193925,https://i.ebayimg.com/images/g/9eoAAOSwBFJjPcD9/s-l500.webp,256 GB,Excellent,False,Galaxy S22,True
1,Samsung Galaxy S22 5G SM-S901U - 128GB - Black (Unlocked) - Good Condition,$159.99,2025-10-24,https://www.ebay.com/itm/306563817047,https://i.ebayimg.com/images/g/qN4AAeSwZhNo8ja2/s-l500.webp,128 GB,Good,False,Galaxy S22,True
1,Samsung Galaxy S22 SM-S901U 5G - 128GB Unlocked Smartphone - Very Good Condition,$157.99,2025-10-24,https://www.ebay.com/itm/314214264884,https://i.ebayimg.com/images/g/lGcAAOSwbgxjYuVQ/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True
1,Samsung Galaxy S22 White 128GB Very Good - Refurbished  - Unlocked,$161.99,2025-10-24,https://www.ebay.com/itm/127257209813,https://i.ebayimg.com/images/g/O9EAAeSwLSdo~Mfn/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True
1,Samsung Galaxy S22 | S22+ 5G 128GB | 256GB (Unlocked) Smartphone - Excellent,$170.95,2025-10-24,https://www.ebay.com/itm/186516729484,https://i.ebayimg.com/images/g/I40AAOSwjqNmexfn/s-l500.webp,128 GB,Excellent,False,Galaxy S22,True
1,Samsung Galaxy S22 (5G) 128GB Black *UNLOCKED* [SM-S901U] Very Good Refurbished,$155.99,2025-10-24,https://www.ebay.com/itm/146051641403,https://i.ebayimg.com/images/g/gMoAAOSwfrpmw5M~/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True
1,Samsung Galaxy S22 128GB Unlocked AT&T T-Mobile Verizon Very Good Condition,$167.95,2025-10-24,https://www.ebay.com/itm/306199694505,https://i.ebayimg.com/images/g/Un8AAOSw2Ipn4dPr/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True
1,Samsung Galaxy S22 5G SM-S901U1 128GB 256GB Unlocked Very Good,$164.99,2025-10-23,https://www.ebay.com/itm/186372216016,https://i.ebayimg.com/images/g/9eoAAOSwBFJjPcD9/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True
1,Samsung Galaxy S22+ Black Excellent - Refurbished  - Unlocked,$238.99,2025-09-16,https://www.ebay.com/itm/127199737940,https://i.ebayimg.com/images/g/T7kAAeSw6YxotxHx/s-l500.webp,Unknown,Excellent,False,Galaxy S22,True
1,Samsung Galaxy S22 Black 256GB Good - Refurbished  - Unlocked,$175.99,2025-09-06,https://www.ebay.com/itm/127199726781,https://i.ebayimg.com/images/g/mEwAAeSwj8Vo9S3D/s-l500.webp,256 GB,Good,False,Galaxy S22,True
1,Samsung Galaxy S22+  128GB (Unlocked) - Phantom Black,$189.95,2025-10-23,https://www.ebay.com/itm/365543930487,https://i.ebayimg.com/images/g/Z9EAAeSwt15pAYHt/s-l500.webp,128 GB,Unknown,False,Galaxy S22,True
1,Samsung Galaxy S22+ SM-S906U Verizon Unlocked 128GB Phantom Black Good,$178.47,2025-10-23,https://www.ebay.com/itm/196519377994,https://i.ebayimg.com/images/g/gmEAAOSw1IdmoIER/s-l500.webp,128 GB,Good,False,Galaxy S22,True
1,Samsung Galaxy S22 5G SM-S901U1 256GB Unlocked AT&T T-Mobile Very Good Refurbish,$187.99,2025-10-23,https://www.ebay.com/itm/205349317792,https://i.ebayimg.com/images/g/9eoAAOSwBFJjPcD9/s-l500.webp,256 GB,Very Good,False,Galaxy S22,True
1,Samsung Galaxy S22 S901 128GB Unlocked - Good,$149.95,2025-10-23,https://www.ebay.com/itm/365290398310,https://i.ebayimg.com/images/g/u-AAAOSw46tlFYbZ/s-l500.webp,128 GB,Good,False,Galaxy S22,True
1,Samsung Galaxy S22+ 256GB S906U Unlocked - Excellent,$223.99,2025-10-23,https://www.ebay.com/itm/255839657638,https://i.ebayimg.com/images/g/DF8AAeSwWnhoL2zw/s-l500.webp,256 GB,Excellent,False,Galaxy S22,True
1,Samsung Galaxy S22+ SM-S906U1 Unlocked 256GB Sky Blue Good,$180.99,2025-10-23,https://www.ebay.com/itm/187564363833,https://i.ebayimg.com/images/g/1NcAAeSw6IRoxLMm/s-l500.webp,256 GB,Good,False,Galaxy S22,True
1,Samsung Galaxy S22 5G SM-S901U - 128GB - Black (Unlocked) - Good Condition,$150.53,2025-10-23,https://www.ebay.com/itm/306529927165,https://i.ebayimg.com/images/g/-xYAAeSwV81o2j-X/s-l500.webp,128 GB,Good,False,Galaxy S22,True
1,Samsung Galaxy S22+ Black 128 Excellent - Refurbished  - Unlocked,$199.99,2025-09-15,https://www.ebay.com/itm/127264717369,https://i.ebayimg.com/images/g/g3oAAeSw8IZozktv/s-l500.webp,Unknown,Excellent,False,Galaxy S22,True
1,Samsung Galaxy S22 SM-S901U 5G - 128GB Unlocked Smartphone - Good Condition,$143.99,2025-10-22,https://www.ebay.com/itm/195449177206,https://i.ebayimg.com/images/g/lGcAAOSwbgxjYuVQ/s-l500.webp,128 GB,Good,False,Galaxy S22,True
1,Samsung Galaxy S22 Green 128GB Very Good - Refurbished  - Unlocked,$161.99,2025-10-22,https://www.ebay.com/itm/127257209729,https://i.ebayimg.com/images/g/REUAAeSwbIppAPhW/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True
1,Samsung Galaxy S22+ Plus 5G - 128GB Black *UNLOCKED* Excellent [SM-S906U],$201.99,2025-10-22,https://www.ebay.com/itm/145555777879,https://i.ebayimg.com/images/g/KHwAAOSwXiNlUqQQ/s-l500.webp,128 GB,Excellent,False,Galaxy S22,True
1,Samsung Galaxy S22+ Plus 5G S906U Unlocked (Any Carrier) Very Good,$177.99,2025-10-22,https://www.ebay.com/itm/225771633541,https://i.ebayimg.com/images/g/Xp4AAOSwJ4ZjBY2-/s-l500.webp,Unknown,Very Good,False,Galaxy S22,True
1,Samsung Galaxy S22+ Green 128 Very Good - Refurbished  - Unlocked,$188.99,2025-10-21,https://www.ebay.com/itm/127396702040,https://i.ebayimg.com/images/g/YQUAAeSwenJo9S2k/s-l500.webp,Unknown,Very Good,False,Galaxy S22,True
1,"SAMSUNG Galaxy S22 5G (128GB, 8GB) 6.1"" Fully Unlocked (GSM+Verizon) S901U1",$160.99,2025-03-05,https://www.ebay.com/itm/145850790526,https://i.ebayimg.com/images/g/INoAAeSwuOtotgBh/s-l500.webp,128 GB,Unknown,False,Galaxy S22,True
1,"SAMSUNG Galaxy S22 5G (128GB, 8GB) 6.1"" Factory Unlocked (GSM + Verizon) S901U1",$169.99,2025-07-31,https://www.ebay.com/itm/145850739174,https://i.ebayimg.com/images/g/WNUAAeSwXLRosJ3d/s-l500.webp,128 GB,Unknown,False,Galaxy S22,True
1,Samsung Galaxy S22 5G - 128GB  - Unlocked - Excellent Refurbished - All Colors,$250.00,2025-04-05,https://www.ebay.com/itm/156375281666,https://i.ebayimg.com/images/g/BAwAAOSwB9xmzJDI/s-l500.webp,128 GB,Excellent,False,Galaxy S22,True
1,Samsung Galaxy S22+ Plus 256GB Unlocked ATT T-Mobile Verizon Excellent Condition,$233.95,2025-10-21,https://www.ebay.com/itm/297170973789,https://i.ebayimg.com/images/g/HxsAAOSwbAhn7DjW/s-l500.webp,256 GB,Excellent,False,Galaxy S22,True
1,Samsung Galaxy S22+ 5G S906U 128GB GSM/CDMA Unlocked Android -Black - Very Good,$285.00,2023-08-08,https://www.ebay.com/itm/256117333533,https://i.ebayimg.com/images/g/gsgAAOSwf-dkkzaa/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True
1,Samsung Galaxy S22+ Plus 128GB Pink Gold | UNLOCKED (SM-S906U) Very Good Refurb,$171.99,2025-10-21,https://www.ebay.com/itm/146307189568,https://i.ebayimg.com/images/g/TDUAAOSwlQNkHPPV/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True
1,Samsung Galaxy S22 (5G) 256GB Black *UNLOCKED* [SM-S901U] Very Good Refurbished,$186.99,2025-10-21,https://www.ebay.com/itm/146051670131,https://i.ebayimg.com/images/g/gMoAAOSwfrpmw5M~/s-l500.webp,256 GB,Very Good,False,Galaxy S22,True
