Page,Title,Price,Sold Date,Link,Image Link,Storage,Condition,PartsOnly,Model,Galaxy_S24
1,Samsung Galaxy S24 FE SM-S721U1  128GB 5G MINT GREEN Unlocked #L578,$264.00,2025-10-28,https://www.ebay.com/itm/127429704066,https://i.ebayimg.com/images/g/~~AAAeSw7Uho7SvS/s-l500.webp,128 GB,Unknown,False,Galaxy S24,True
1,Samsung Galaxy S24 FE SM-S721U1  128GB 5G MINT GREEN Unlocked #L710,$279.00,2025-10-28,https://www.ebay.com/itm/146913005704,https://i.ebayimg.com/images/g/28oAAeSwymlo-QIG/s-l500.webp,128 GB,Unknown,False,Galaxy S24,True
1,Samsung Galaxy S24+ 256GB S926U Unlocked - Excellent,$419.99,2025-10-28,https://www.ebay.com/itm/256602372474,https://i.ebayimg.com/images/g/5LwAAeSwx09oMC0z/s-l500.webp,256 GB,Excellent,False,Galaxy S24,True
1,Samsung Galaxy S24+ Plus 5G - 256GB Onyx Black *UNLOCKED* [SM-S926U] Very Good,$418.99,2025-10-28,https://www.ebay.com/itm/145894308557,https://i.ebayimg.com/images/g/PvgAAOSw0r1mlq~t/s-l500.webp,256 GB,Very Good,False,Galaxy S24,True
1,Samsung Galaxy S24+ 512GB S926U Unlocked - Excellent,$541.99,2025-10-28,https://www.ebay.com/itm/256626329703,https://i.ebayimg.com/images/g/reYAAeSwe6toOeLM/s-l500.webp,512 GB,Excellent,False,Galaxy S24,True
1,"Samsung Galaxy S24 5G 128GB 6.2"" Smartphone - EXCELLENT",$382.00,2025-10-28,https://www.ebay.com/itm/326459470881,https://i.ebayimg.com/images/g/GqIAAOSweypnfbKw/s-l500.webp,128 GB,Excellent,False,Galaxy S24,True
1,Samsung Galaxy S24 (5G) - 128GB Cobalt Violet *UNLOCKED* [SM-S921U] Very Good,$317.99,2025-10-28,https://www.ebay.com/itm/145920809500,https://i.ebayimg.com/images/g/m18AAOSwAtxmqVVO/s-l500.webp,128 GB,Very Good,False,Galaxy S24,True
1,Samsung Galaxy S24 SM-S921U 128GB Unlocked Very Good Condition,$344.31,2025-10-27,https://www.ebay.com/itm/357600788253,https://i.ebayimg.com/images/g/2bkAAeSwNT5owxUe/s-l500.webp,128 GB,Very Good,False,Galaxy S24,True
1,Samsung Galaxy S24+ Plus 256GB Unlocked ATT T-Mobile Verizon Excellent Condition,$438.95,2025-10-27,https://www.ebay.com/itm/306201671854,https://i.ebayimg.com/images/g/204AAOSwJSdn4v9f/s-l500.webp,256 GB,Excellent,False,Galaxy S24,True
1,Samsung Galaxy S24 FE 128GB S721U Unlocked - Very Good,$279.99,2025-10-27,https://www.ebay.com/itm/256914432146,https://i.ebayimg.com/images/g/zZ4AAeSwyydoUXeQ/s-l500.webp,128 GB,Very Good,False,Galaxy S24,True
1,Samsung Galaxy S24 FE SM-S721U1  128GB 5G Gray  Unlocked #Y577,$269.00,2025-10-26,https://www.ebay.com/itm/146893593237,https://i.ebayimg.com/images/g/iZgAAeSwShxo7Sut/s-l500.webp,128 GB,Unknown,False,Galaxy S24,True
1,Samsung Galaxy S24 FE SM-S721U1  128GB 5G MINT GREEN Unlocked #L705,$269.00,2025-10-26,https://www.ebay.com/itm/116840166925,https://i.ebayimg.com/images/g/zSEAAeSwGs5o-P4E/s-l500.webp,128 GB,Unknown,False,Galaxy S24,True
1,Samsung Galaxy S24+ PLUS SM-S926U1  256GB 5G VIOLET Unlocked #L098,$384.00,2025-10-26,https://www.ebay.com/itm/127447027421,https://i.ebayimg.com/images/g/So0AAeSwcApow240/s-l500.webp,256 GB,Unknown,False,Galaxy S24,True
1,Samsung Galaxy S24 FE SM-S721U1  128GB 5G Graphite Unlocked #L450,$249.00,2025-10-26,https://www.ebay.com/itm/146920848674,https://i.ebayimg.com/images/g/ysIAAeSwQq1o7XMa/s-l500.webp,128 GB,Unknown,False,Galaxy S24,True
1,Samsung Galaxy S24 FE 128GB 5G FACTORY UNLOCKED - VERY GOOD (9/10),$278.00,2025-10-27,https://www.ebay.com/itm/226754774829,https://i.ebayimg.com/images/g/NY4AAOSwkFRn9uO6/s-l500.webp,128 GB,Very Good,False,Galaxy S24,True
1,Samsung Galaxy S24+ Plus 256GB Unlocked AT&T T-Mobile Verizon Good Condition,$391.95,2025-10-26,https://www.ebay.com/itm/306228599606,https://i.ebayimg.com/images/g/60YAAOSwnDxn8~XL/s-l500.webp,256 GB,Good,False,Galaxy S24,True
