Page,Title,Price,Sold Date,Link,Image Link,Storage,Condition,PartsOnly,Model,Galaxy_S25
1,Samsung Galaxy S25 256GB Unlocked Silver Shadow SM-S931U1 Excellent,$479.95,2025-10-27,https://www.ebay.com/itm/127455651033,https://i.ebayimg.com/images/g/mRsAAeSw9fNo~30A/s-l500.webp,256 GB,Excellent,False,Galaxy S25,True
1,"Samsung Galaxy S25 Edge 5G (256GB, 12GB) 6.7"" Fully Unlocked US Model S937U",$649.99,2025-09-15,https://www.ebay.com/itm/146739338229,https://i.ebayimg.com/images/g/2CYAAeSwPwto~ep1/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25+ PLUS SM-S936U1 - 256GB - Navy - (Carrier Unlocked) B-Stock,$549.98,2025-10-26,https://www.ebay.com/itm/157398488849,https://i.ebayimg.com/images/g/2hYAAeSwKnlopN3r/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,"Samsung Galaxy S25 5G  128GB FACTORY UNLOCKED 6.2"" Smartphone - VERY GOOD",$478.00,2025-10-26,https://www.ebay.com/itm/226969421561,https://i.ebayimg.com/images/g/hJsAAOSwbBBoUy4J/s-l500.webp,128 GB,Very Good,False,Galaxy S25,True
1,REFURBISHED Samsung Galaxy S25+ PLUS M-S936U1 256GB Navy FACTORY UNLOCKED,$549.00,2025-10-26,https://www.ebay.com/itm/127290126273,https://i.ebayimg.com/images/g/1ikAAeSw-ahokh91/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25+ PLUS M-S936U1 256GB Navy FACTORY UNLOCKED CERTIFIED #L443,$519.00,2025-10-25,https://www.ebay.com/itm/146893957389,https://i.ebayimg.com/images/g/0X4AAeSwybxo7XFB/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 - Unlocked - Navy - 128GB - Excellent,$455.00,2025-10-25,https://www.ebay.com/itm/286553472085,https://i.ebayimg.com/images/g/olsAAOSw6q5oHNPZ/s-l500.webp,128 GB,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25+ 256GB Unlocked | Very Good Condition,$601.43,2025-10-24,https://www.ebay.com/itm/357459896472,https://i.ebayimg.com/images/g/GqsAAeSwhJho2vlY/s-l500.webp,256 GB,Very Good,False,Galaxy S25,True
1,Samsung Galaxy S25 128GB Unlocked Excellent Condition,$559.45,2025-10-24,https://www.ebay.com/itm/357459880035,https://i.ebayimg.com/images/g/vEgAAeSwbLBowxB~/s-l500.webp,128 GB,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25 - 128GB (Carrier Unlocked) - Silver (B-Stock),$429.98,2025-10-24,https://www.ebay.com/itm/157276783603,https://i.ebayimg.com/images/g/YvMAAeSwfmFor3KB/s-l500.webp,128 GB,Unknown,False,Galaxy S25,True
1,"Samsung Galaxy S25 Edge 5G S937U 6.7"" Unlocked (Any Carrier) SmartPhone Good",$569.99,2025-10-24,https://www.ebay.com/itm/326736488186,https://i.ebayimg.com/images/g/ArUAAeSwIAVoo6A0/s-l500.webp,Unknown,Good,False,Galaxy S25,True
1,Samsung Galaxy S25 Edge 512GB Unlocked Titanium Jetblack SM-S937U1 Perfect,$609.99,2025-10-23,https://www.ebay.com/itm/127389027870,https://i.ebayimg.com/images/g/A64AAeSw2txo0mNc/s-l500.webp,512 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 Edge 512GB Titanium Jetblack Unlocked Very Good Condition,$619.99,2025-10-23,https://www.ebay.com/itm/277461421697,https://i.ebayimg.com/images/g/ko8AAeSwXPho-nE7/s-l500.webp,512 GB,Very Good,False,Galaxy S25,True
1,Samsung Galaxy S25 - Unlocked - Navy - 128GB - Very Good,$419.00,2025-10-23,https://www.ebay.com/itm/277212728840,https://i.ebayimg.com/images/g/olsAAOSw6q5oHNPZ/s-l500.webp,128 GB,Very Good,False,Galaxy S25,True
1,Samsung Galaxy S25 Unlocked Mint Green  128GB SM-S931U1 UNLOCKED #L654,$439.00,2025-10-23,https://www.ebay.com/itm/146913134571,https://i.ebayimg.com/images/g/iKQAAeSwJj9o-RUD/s-l500.webp,128 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 128GB Silver Shadow Unlocked Excellent Condition,$459.99,2025-10-23,https://www.ebay.com/itm/276945004691,https://i.ebayimg.com/images/g/suEAAeSw7jpn0w9r/s-l500.webp,128 GB,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25 128GB Icy Blue Unlocked Very Good Condition,$419.99,2025-10-23,https://www.ebay.com/itm/286737042424,https://i.ebayimg.com/images/g/nVkAAeSwTj9o98UX/s-l500.webp,128 GB,Very Good,False,Galaxy S25,True
1,Samsung Galaxy S25+ PLUS SM-S936U1  256GB 512GB FACTORY UNLOCKED,$599.00,2025-10-23,https://www.ebay.com/itm/127100653669,https://i.ebayimg.com/images/g/gSYAAOSwbfFoHSHe/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 Unlocked Mint Green  128GB SM-S931U1 UNLOCKED #L208,$414.00,2025-10-22,https://www.ebay.com/itm/146841424663,https://i.ebayimg.com/images/g/YNQAAeSwVhlozNTP/s-l500.webp,128 GB,Unknown,False,Galaxy S25,True
1,"Samsung Galaxy S25 5G (128GB, 12GB) 6.2"" Fully Unlocked No Logo US Model S931U1",$479.99,2025-10-22,https://www.ebay.com/itm/157014328138,https://i.ebayimg.com/images/g/gEgAAeSwhS1oL0aH/s-l500.webp,128 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25+ PLUS SM-S936U1 256GB SILVER FACTORY UNLOCKED  #L551,$544.00,2025-10-21,https://www.ebay.com/itm/116826208727,https://i.ebayimg.com/images/g/-xYAAeSwJeFo7Ujv/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 Unlocked SILVER 256GB SM-S931U1 UNLOCKED #L173,$444.00,2025-10-21,https://www.ebay.com/itm/116786774084,https://i.ebayimg.com/images/g/QSkAAeSw-n5ozOEA/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,"Samsung Galaxy S25 5G SM-S931U1 AI 6.2"" (USA) GSM 🔓 Unlocked Icy Blue Excellent",$446.49,2025-10-21,https://www.ebay.com/itm/376594920471,https://i.ebayimg.com/images/g/eEcAAeSwHdho20Mw/s-l500.webp,Unknown,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25 128GB Icy Blue Unlocked Excellent Condition,$439.99,2025-10-21,https://www.ebay.com/itm/277040553572,https://i.ebayimg.com/images/g/RAYAAeSwXbto5A-R/s-l500.webp,128 GB,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25 Unlocked SILVER 256GB SM-S931U1 UNLOCKED #L228,$484.00,2025-10-20,https://www.ebay.com/itm/127400615274,https://i.ebayimg.com/images/g/cfgAAeSw~1No2bCS/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 5G S931U Unlocked (Any Carrier) 256GB SmartPhone Very Good,$514.99,2025-10-20,https://www.ebay.com/itm/326810982404,https://i.ebayimg.com/images/g/ZAgAAeSw9HVobEPs/s-l500.webp,256 GB,Very Good,False,Galaxy S25,True
1,Samsung Galaxy S25  128 GB SM-S931U1 Silver Shadow  UNLOCKED #L219,$399.00,2025-10-20,https://www.ebay.com/itm/146841445270,https://i.ebayimg.com/images/g/y-gAAeSwjDlozNje/s-l500.webp,128 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 128GB Very Good Condition,$506.61,2025-10-20,https://www.ebay.com/itm/357459896441,https://i.ebayimg.com/images/g/vC4AAeSwwc1o5-KH/s-l500.webp,128 GB,Very Good,False,Galaxy S25,True
1,Samsung Galaxy S25 Unlocked NAVY BLUE 128GB SM-S931U1 UNLOCKED #L550,$394.00,2025-10-18,https://www.ebay.com/itm/146893749665,https://i.ebayimg.com/images/g/nMEAAeSwf9lo7Uiv/s-l500.webp,128 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25+ PLUS SM-S936U1 256GB SILVER FACTORY UNLOCKED  #L517,$574.00,2025-10-18,https://www.ebay.com/itm/116826230629,https://i.ebayimg.com/images/g/CvcAAeSwTzto7U1Y/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25+ PLUS SM-S936U1 256GB ICYBLUE FACTORY UNLOCKED #L499,$524.00,2025-10-18,https://www.ebay.com/itm/116826272567,https://i.ebayimg.com/images/g/s4UAAeSw82No7Vfp/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 - Unlocked - Blue Black - 256GB - Excellent,$574.00,2025-10-18,https://www.ebay.com/itm/277450529095,https://i.ebayimg.com/images/g/c8sAAOSwiWBn5wEU/s-l500.webp,256 GB,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25  128 GB SM-S931U1 Silver Shadow  UNLOCKED #L217,$404.00,2025-10-17,https://www.ebay.com/itm/116786735637,https://i.ebayimg.com/images/g/locAAeSw7hJozNiM/s-l500.webp,128 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 Unlocked NAVY BLUE 128GB SM-S931U1 UNLOCKED #L295,$389.00,2025-10-17,https://www.ebay.com/itm/127400626971,https://i.ebayimg.com/images/g/56EAAeSwtdJo2bNV/s-l500.webp,128 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 - Unlocked - Mint - 128GB - Excellent,$455.00,2025-10-17,https://www.ebay.com/itm/277123274633,https://i.ebayimg.com/images/g/48gAAOSwUitoK1Ql/s-l500.webp,128 GB,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25 FE - 128 GB - Jetblack (Unlocked) SM-S731U Excellent,$409.95,2025-10-17,https://www.ebay.com/itm/127435442578,https://i.ebayimg.com/images/g/2WYAAeSw81xo8Swh/s-l500.webp,128 GB,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25+ PLUS SM-S936U1 256GB Navy FACTORY UNLOCKED #L303,$534.00,2025-10-16,https://www.ebay.com/itm/127400499667,https://i.ebayimg.com/images/g/45oAAeSwQFNo2ZG0/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 Edge 256GB Unlocked Titanium Silver SM-S937U Excellent,$599.99,2025-10-16,https://www.ebay.com/itm/406171243209,https://i.ebayimg.com/images/g/vNAAAeSwiXJosZxg/s-l500.webp,256 GB,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25+ PLUS SM-S936U1 256GB MINT FACTORY UNLOCKED #L498,$579.00,2025-10-16,https://www.ebay.com/itm/127429865317,https://i.ebayimg.com/images/g/TH4AAeSwH~5o7Ve-/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25+ PLUS SM-S936U1 256GB Navy FACTORY UNLOCKED #Y638,$479.00,2025-10-16,https://www.ebay.com/itm/116829667766,https://i.ebayimg.com/images/g/m2kAAeSwSX1oo1Q2/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 - Fully Unlocked - 128GB - 6.2in - Excellent,$496.00,2025-10-16,https://www.ebay.com/itm/136139144014,https://i.ebayimg.com/images/g/WMIAAeSwMCJobAz6/s-l500.webp,128 GB,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25 Edge - 512GB Titanium Icyblue (Unlocked) SM-S937U1 Excellent,$649.95,2025-10-15,https://www.ebay.com/itm/127365636109,https://i.ebayimg.com/images/g/4D4AAeSwrfxowqU3/s-l500.webp,512 GB,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25 Unlocked BLUE  256GB SM-S931U1 UNLOCKED #L502,$469.00,2025-10-14,https://www.ebay.com/itm/146893825518,https://i.ebayimg.com/images/g/jpgAAeSwEYFo7Vil/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25+ PLUS M-S936U1 512GB SILVER FACTORY UNLOCKED #L213,$639.00,2025-10-14,https://www.ebay.com/itm/116786732940,https://i.ebayimg.com/images/g/9lsAAeSwDwVozNd1/s-l500.webp,512 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 Unlocked BLUE  256GB SM-S931U1 UNLOCKED #L222,$469.00,2025-10-14,https://www.ebay.com/itm/146841448807,https://i.ebayimg.com/images/g/lpcAAeSw6PJozNkZ/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 SM-S931U1 Unlocked 256GB Blueblack Very Good,$589.75,2025-10-14,https://www.ebay.com/itm/176995621845,https://i.ebayimg.com/images/g/Sf8AAeSwnmVn9rRe/s-l500.webp,256 GB,Very Good,False,Galaxy S25,True
1,Samsung Galaxy S25 256GB S931U Unlocked - Excellent,$569.99,2025-10-13,https://www.ebay.com/itm/257146795807,https://i.ebayimg.com/images/g/12IAAeSwlnto5n05/s-l500.webp,256 GB,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25+ PLUS SM-S936U1 256GB SILVER FACTORY UNLOCKED  #L304,$559.00,2025-10-13,https://www.ebay.com/itm/146860368850,https://i.ebayimg.com/images/g/Ng0AAeSwV0Zo2ZHv/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 Edge 256GB Titanium Jetblack Unlocked Excellent Condition,$569.99,2025-10-13,https://www.ebay.com/itm/277300216442,https://i.ebayimg.com/images/g/~TkAAeSwHb1o~8L0/s-l500.webp,256 GB,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25 256GB BLUEBLACK SM-S931U1 FACTORY UNLOCKED #Y633,$499.00,2025-10-12,https://www.ebay.com/itm/127406716512,https://i.ebayimg.com/images/g/tk8AAeSw5qloo-jv/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 5G - SM-S931U - Unlocked - 128GB Silver Shadow - Excellent,$464.99,2025-10-11,https://www.ebay.com/itm/146862404619,https://i.ebayimg.com/images/g/xEUAAeSwUAlo2s2H/s-l500.webp,128 GB,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25+ PLUS M-S936U1 512GB SILVER FACTORY UNLOCKED #L212,$649.00,2025-10-10,https://www.ebay.com/itm/127380777029,https://i.ebayimg.com/images/g/hVAAAeSwOxZozNdH/s-l500.webp,512 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 Unlocked Mint Green  128GB SM-S931U1 UNLOCKED #L085,$399.00,2025-10-10,https://www.ebay.com/itm/116776141073,https://i.ebayimg.com/images/g/byQAAeSwFMRow2RE/s-l500.webp,128 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 Unlocked SILVER 256GB SM-S931U1 UNLOCKED #L132,$479.00,2025-10-10,https://www.ebay.com/itm/146827048850,https://i.ebayimg.com/images/g/xKoAAeSwDtlow3o3/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 128GB Mint Unlocked Good Condition,$389.99,2025-10-11,https://www.ebay.com/itm/286869575331,https://i.ebayimg.com/images/g/GhYAAeSwv0lo98X-/s-l500.webp,128 GB,Good,False,Galaxy S25,True
1,Samsung Galaxy S25+ SM-S936U1 Unlocked 256GB Blueblack Very Good,$619.99,2025-10-10,https://www.ebay.com/itm/176995527478,https://i.ebayimg.com/images/g/TToAAeSwiw5n9qpZ/s-l500.webp,256 GB,Very Good,False,Galaxy S25,True
1,Samsung Galaxy S25 5G - SM-S931U - Unlocked - 128GB Navy Blue - Excellent,$459.99,2025-10-09,https://www.ebay.com/itm/146862406562,https://i.ebayimg.com/images/g/ZM0AAeSwlXdo2s4F/s-l500.webp,128 GB,Excellent,False,Galaxy S25,True
1,REFURBISHED Samsung Galaxy S25 Unlocked NAVY BLUE 128GB SM-S931U1 UNLOCKED,$399.00,2025-10-09,https://www.ebay.com/itm/116784450559,https://i.ebayimg.com/images/g/fB0AAeSwNhNoyu8l/s-l500.webp,128 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 Edge 256GB SM-S937U1 Titanium ICYBLUE UNLOCKED,$639.00,2025-10-09,https://www.ebay.com/itm/127382059679,https://i.ebayimg.com/images/g/cIUAAeSwVtpozGFb/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,"Samsung Galaxy S25 5G SM-S931U ✨️AI 6.2"" 50MP (USA) GSM 🔓 Unlocked",$569.00,2025-10-08,https://www.ebay.com/itm/267321698899,https://i.ebayimg.com/images/g/SZ0AAeSwlIJocADt/s-l500.webp,Unknown,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 SM-S931U Unlocked 128GB Navy Good,$455.89,2025-10-07,https://www.ebay.com/itm/197295098881,https://i.ebayimg.com/images/g/OQQAAeSw6HxoG-Je/s-l500.webp,128 GB,Good,False,Galaxy S25,True
1,Samsung Galaxy S25+ PLUS SM-S936U1 256GB BLUEBLACK  FACTORY UNLOCKED  #L198,$539.00,2025-10-06,https://www.ebay.com/itm/127380752424,https://i.ebayimg.com/images/g/VTYAAeSwZ9tozNEf/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 Edge 512GB Titanium Jetblack Unlocked Excellent Condition,$629.99,2025-10-06,https://www.ebay.com/itm/277283172835,https://i.ebayimg.com/images/g/3gwAAeSww3Jo-nEB/s-l500.webp,512 GB,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25+ Plus 5G - SM-S936U - Unlocked - 256GB Mint Green - Excellent,$594.99,2025-10-05,https://www.ebay.com/itm/146862414672,https://i.ebayimg.com/images/g/ANEAAeSwjjJo7nwU/s-l500.webp,256 GB,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25 - 128 GB - SM-S931U1 Silver Shadow Unlocked Excellent,$454.99,2025-10-05,https://www.ebay.com/itm/146730486885,https://i.ebayimg.com/images/g/f2MAAeSwL0xog9hH/s-l500.webp,128 GB,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25+ SM-S936U Unlocked 256GB Mint Very Good,$619.99,2025-10-03,https://www.ebay.com/itm/187209301222,https://i.ebayimg.com/images/g/oJUAAeSwRFtoHnqT/s-l500.webp,256 GB,Very Good,False,Galaxy S25,True
1,Samsung Galaxy S25+ PLUS SM-S936U1 - 256GB -Silver- (Carrier Unlocked) (B-Stock),$584.98,2025-10-03,https://www.ebay.com/itm/157276802119,https://i.ebayimg.com/images/g/d~AAAeSwq85on6kJ/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25+ SM-S936U Unlocked 256GB Silver Shadow Very Good,$619.99,2025-10-02,https://www.ebay.com/itm/197374020717,https://i.ebayimg.com/images/g/l-YAAeSwbodoOjcc/s-l500.webp,256 GB,Very Good,False,Galaxy S25,True
1,Samsung Galaxy S25+ SM-S936U1 Unlocked 256GB Silver Shadow Very Good,$619.99,2025-10-02,https://www.ebay.com/itm/187611585087,https://i.ebayimg.com/images/g/CFUAAeSwdOdo3Er2/s-l500.webp,256 GB,Very Good,False,Galaxy S25,True
1,Samsung Galaxy S25 Unlocked SILVER 256GB SM-S931U1 UNLOCKED #L227,$504.00,2025-10-01,https://www.ebay.com/itm/146841362124,https://i.ebayimg.com/images/g/V1gAAeSwqTZozMmi/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25+ Plus 5G - SM-S936U - Unlocked - 256GB Silver - Excellent,$617.99,2025-10-01,https://www.ebay.com/itm/146862429391,https://i.ebayimg.com/images/g/sTEAAeSw~fJo2tK~/s-l500.webp,256 GB,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25+ Plus 5G S936U Unlocked (Any Carrier) SmartPhone Very Good,$529.99,2025-09-30,https://www.ebay.com/itm/326764163376,https://i.ebayimg.com/images/g/C4cAAeSwI8xobEiv/s-l500.webp,Unknown,Very Good,False,Galaxy S25,True
1,"Samsung Galaxy S25 5G (256GB, 12GB) 6.2"" Factory Unlocked US Model S931U",$549.99,2025-08-17,https://www.ebay.com/itm/146745538013,https://i.ebayimg.com/images/g/3eIAAeSwIU5ooONL/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25  128 GB SM-S931U1 Silver Shadow  UNLOCKED #L218,$444.00,2025-09-30,https://www.ebay.com/itm/127380784830,https://i.ebayimg.com/images/g/9pQAAeSwezVozNjC/s-l500.webp,128 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 Unlocked SILVER 256GB SM-S931U1 UNLOCKED #L051,$504.00,2025-09-30,https://www.ebay.com/itm/146842692048,https://i.ebayimg.com/images/g/ORUAAeSwYBhow14T/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 (5G) SM-S931U - Unlocked - 128GB Silver - Excellent *Read*,$464.00,2025-09-30,https://www.ebay.com/itm/146726962860,https://i.ebayimg.com/images/g/JGEAAeSwpK1ogSjQ/s-l500.webp,128 GB,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25+ SM-S936U Unlocked 256GB Icy Blue Good,$551.69,2025-09-30,https://www.ebay.com/itm/197254568530,https://i.ebayimg.com/images/g/7G8AAeSwO5NoDBEk/s-l500.webp,256 GB,Good,False,Galaxy S25,True
1,Samsung Galaxy S25 5G - SM-S931U - Unlocked - 128GB Mint Green - Excellent,$464.99,2025-09-30,https://www.ebay.com/itm/146862405979,https://i.ebayimg.com/images/g/LLsAAeSwt~Bo2s3S/s-l500.webp,128 GB,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25 Edge  512GB SM-S937U1 Titanium Icyblue (Unlocked),$669.00,2025-09-29,https://www.ebay.com/itm/127322678255,https://i.ebayimg.com/images/g/oSEAAeSwFFdop2qA/s-l500.webp,512 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 - Unlocked - Blue Black - 128GB - Good,$405.00,2025-09-28,https://www.ebay.com/itm/277332859287,https://i.ebayimg.com/images/g/c8sAAOSwiWBn5wEU/s-l500.webp,128 GB,Good,False,Galaxy S25,True
1,Samsung Galaxy S25 - Unlocked 256GB Pink Gold - Excellent,$574.00,2025-09-28,https://www.ebay.com/itm/286836498741,https://i.ebayimg.com/images/g/ZbYAAeSw4sdo0tZR/s-l500.webp,256 GB,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25+ 5G 256GB Navy 💙AI ✅ Factory Unlocked 📱 1-Year Warranty GRB,$559.00,2025-09-27,https://www.ebay.com/itm/177301196096,https://i.ebayimg.com/images/g/Fp8AAOSwcjNn5ZAx/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 Edge 5G - SM-S937U - Unlocked 256GB - Titanium Jet Black,$640.99,2025-09-27,https://www.ebay.com/itm/146743519171,https://i.ebayimg.com/images/g/u38AAeSwKLBoi8M3/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 Unlocked MINT GREEN  256GB SM-S931U1 UNLOCKED #L214,$509.00,2025-09-26,https://www.ebay.com/itm/127380779929,https://i.ebayimg.com/images/g/pGUAAeSwbHZozNed/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 Fully Unlocked 6.2in 128GB - Good,$619.99,2025-09-27,https://www.ebay.com/itm/136380459767,https://i.ebayimg.com/images/g/PrAAAeSwbDNosHKR/s-l500.webp,128 GB,Good,False,Galaxy S25,True
1,Samsung Galaxy S25 Edge - 256 GB - Titanium Silver (Unlocked) SM-S937U Good,$629.95,2025-09-26,https://www.ebay.com/itm/406241589993,https://i.ebayimg.com/images/g/nxwAAeSwWg9o1VTJ/s-l500.webp,256 GB,Good,False,Galaxy S25,True
1,Samsung Galaxy S25+ PLUS SM-S936U1 256GB ICYBLUE FACTORY UNLOCKED #L169,$559.00,2025-09-26,https://www.ebay.com/itm/127380817582,https://i.ebayimg.com/images/g/IwUAAeSwholozN~2/s-l500.webp,256 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 - Unlocked - Icy Blue - 256GB - Excellent,$574.00,2025-09-25,https://www.ebay.com/itm/277247923327,https://i.ebayimg.com/images/g/uJkAAOSwOxln3JUA/s-l500.webp,256 GB,Excellent,False,Galaxy S25,True
1,Samsung Galaxy S25 - 128GB - Silver Shadow (Unlocked) SM-S931U1 Perfect,$449.95,2025-09-25,https://www.ebay.com/itm/127394464864,https://i.ebayimg.com/images/g/3j0AAeSwym1o1TIr/s-l500.webp,128 GB,Unknown,False,Galaxy S25,True
1,Samsung Galaxy S25 128GB Factory Unlocked - Silver Shadow SM-S931UZS Smartphone,$429.99,2025-09-23,https://www.ebay.com/itm/388989914672,https://i.ebayimg.com/images/g/p0QAAeSwVhlozgUa/s-l500.webp,128 GB,Unknown,False,Galaxy S25,True
