Page,Title,Price,Sold Date,Link,Image Link
1,"Google Pixel 9 Pro Unlocked 256GB 6.3"" 5G Dual SIM Rose Quartz GA09358-US",$709.99,"Sold  Apr 13, 2025",https://www.ebay.com/itm/205368718199,https://i.ebayimg.com/images/g/TdkAAOSwncNnrjJC/s-l500.webp
1,Google Pixel 8 - 8 Pro - 128/256 GB - Unlocked/T-Mobile/AT&T/Verizon - PRISTINE,$249.99,"Sold  Oct 21, 2025",https://www.ebay.com/itm/176571396395,https://i.ebayimg.com/images/g/YFcAAOSwTO5m3k4H/s-l500.webp
1,Google Pixel 9 Pro 128GB Factory Unlocked - Good,$494.99,"Sold  Oct 20, 2025",https://www.ebay.com/itm/226977900964,https://i.ebayimg.com/images/g/6fgAAeSwXJVoydZ6/s-l500.webp
1,Google Pixel 9 Pro XL 256GB Obsidian Unlocked Very Good Condition,$609.99,"Sold  Oct 20, 2025",https://www.ebay.com/itm/286132686857,https://i.ebayimg.com/images/g/TMIAAOSw8w9nH-4a/s-l500.webp
1,Google Pixel 9 128GB Obsidian Unlocked Very Good Condition,$419.99,"Sold  Oct 20, 2025",https://www.ebay.com/itm/277131683955,https://i.ebayimg.com/images/g/xhUAAeSw2QFn2Gx6/s-l500.webp
1,Google Pixel 9 Pro XL GGX8B 512GB Unlocked Very Good Condition,$826.81,"Sold  Oct 20, 2025",https://www.ebay.com/itm/357601003589,https://i.ebayimg.com/images/g/WzsAAeSwoTZo5~kv/s-l500.webp
1,Google Pixel 9 Pro XL 256GB Unlocked - Excellent,$646.95,"Sold  Oct 20, 2025",https://www.ebay.com/itm/389018583024,https://i.ebayimg.com/images/g/2~4AAOSwq91oOIS-/s-l500.webp
1,Google Pixel 9 G2YBB Unlocked 128GB Obsidian Good,$429.99,"Sold  Oct 20, 2025",https://www.ebay.com/itm/176751089659,https://i.ebayimg.com/images/g/qPgAAOSw8GFnZ1AA/s-l500.webp
1,Google Pixel 9a 128GB Obsidian Unlocked Very Good Condition,$369.99,"Sold  Oct 20, 2025",https://www.ebay.com/itm/297551943103,https://i.ebayimg.com/images/g/V4EAAeSwTzto7qMK/s-l500.webp
1,Google Pixel 9 Pro 256GB Hazel Unlocked Good Condition,$599.99,"Sold  Oct 20, 2025",https://www.ebay.com/itm/286555774008,https://i.ebayimg.com/images/g/6wEAAeSwnKBo6Uga/s-l500.webp
1,Google Pixel 8 - 8 Pro - 128/256 GB - Unlocked/T-Mobile/AT&T/Verizon - Excellent,$309.99,"Sold  Oct 20, 2025",https://www.ebay.com/itm/176566603457,https://i.ebayimg.com/images/g/YFcAAOSwTO5m3k4H/s-l500.webp
