Page,Title,Price,Sold Date,Link,Image Link
1,REFURBISHED Samsung Galaxy S24+ PLUS SM-S926U1  256GB 5G Black Unlocked,$389.00,"Sold  Oct 28, 2025",https://www.ebay.com/itm/127324442180,https://i.ebayimg.com/images/g/w3IAAeSwrMxoqJ9P/s-l500.webp
1,Samsung Galaxy S24+ Plus 5G - 256GB Onyx Black *UNLOCKED* [SM-S926U] Very Good,$418.99,"Sold  Oct 28, 2025",https://www.ebay.com/itm/145894308557,https://i.ebayimg.com/images/g/PvgAAOSw0r1mlq~t/s-l500.webp
1,Samsung Galaxy S24 Plus Fully Unlocked 6.7in  256GB - Very Good,$429.00,"Sold  Oct 27, 2025",https://www.ebay.com/itm/136234028196,https://i.ebayimg.com/images/g/tG8AAeSwXcto3UC6/s-l500.webp
1,Samsung Galaxy S24+ Plus 256GB Unlocked ATT T-Mobile Verizon Excellent Condition,$438.95,"Sold  Oct 27, 2025",https://www.ebay.com/itm/306201671854,https://i.ebayimg.com/images/g/204AAOSwJSdn4v9f/s-l500.webp
1,Samsung Galaxy S24+ PLUS SM-S926U1  256GB 5G VIOLET Unlocked #L098,$384.00,"Sold  Oct 26, 2025",https://www.ebay.com/itm/127447027421,https://i.ebayimg.com/images/g/So0AAeSwcApow240/s-l500.webp
1,Samsung Galaxy S24+ Plus 256GB Unlocked AT&T T-Mobile Verizon Good Condition,$391.95,"Sold  Oct 26, 2025",https://www.ebay.com/itm/306228599606,https://i.ebayimg.com/images/g/60YAAOSwnDxn8~XL/s-l500.webp
1,Samsung Galaxy S24 Plus - Unlocked 256GB Jade Green - Very Good,$429.00,"Sold  Oct 26, 2025",https://www.ebay.com/itm/277442488902,https://i.ebayimg.com/images/g/U2sAAeSwtM5o7d90/s-l500.webp
1,Samsung Galaxy S24+ PLUS SM-S926U1  256GB 5G Black Unlocked #L695,$384.00,"Sold  Oct 26, 2025",https://www.ebay.com/itm/116840128273,https://i.ebayimg.com/images/g/n-8AAeSwZcpo-PgZ/s-l500.webp
1,Unlocked Samsung Galaxy S24 Plus 5G - 256GB - Cobalt Violet - SM-S926UZVAXAA,$539.99,"Sold  Jan 6, 2025",https://www.ebay.com/itm/176597745445,https://i.ebayimg.com/images/g/isYAAOSwsotm9Z3C/s-l500.webp
1,Samsung Galaxy S24+ (Plus) SM-S926W 256GB Cobalt Violet Unlocked 1 YEAR WARRANTY,$537.07,"Sold  Oct 26, 2025",https://www.ebay.com/itm/177496095252,https://i.ebayimg.com/images/g/Pf8AAeSwk0Zo8QDB/s-l500.webp
1,"SAMSUNG Galaxy S24+ Plus 5G (512GB, 12GB) 6.7"" Fully Unlocked US & Global S926U",$579.99,"Sold  Oct 26, 2025",https://www.ebay.com/itm/157381027096,https://i.ebayimg.com/images/g/GpoAAeSwihFo6W~b/s-l500.webp
1,Samsung Galaxy S24 Plus SM-S926U - 256GB - Onyx Black (Unlocked) - Very Good,$439.99,"Sold  Oct 25, 2025",https://www.ebay.com/itm/306471931598,https://i.ebayimg.com/images/g/picAAOSwQj1nK1yF/s-l500.webp
1,Samsung Galaxy S24+ (Plus) SM-S926W 256GB Cobalt Violet Unlocked 1 YEAR WARRANTY,$501.22,"Sold  Oct 25, 2025",https://www.ebay.com/itm/177496086117,https://i.ebayimg.com/images/g/Pf8AAeSwk0Zo8QDB/s-l500.webp
1,Samsung Galaxy S24+ Plus 256GB Unlocked ATT T-Mobile Verizon Very Good Condition,$401.95,"Sold  Oct 25, 2025",https://www.ebay.com/itm/297145720532,https://i.ebayimg.com/images/g/XGsAAOSwGopn4cEO/s-l500.webp
1,Samsung Galaxy S24+ Plus 5G S926U Unlocked (Any Carrier) SmartPhone Good,$389.99,"Sold  Oct 25, 2025",https://www.ebay.com/itm/356260545928,https://i.ebayimg.com/images/g/piQAAOSwlyxmpAS4/s-l500.webp
1,Samsung Galaxy S24 Plus - Fully Unlocked - 256GB - 6.7in - Excellent,$466.00,"Sold  Oct 25, 2025",https://www.ebay.com/itm/167509499672,https://i.ebayimg.com/images/g/JdEAAeSwn5Zo2r9Z/s-l500.webp
1,Samsung Galaxy S24+ PLUS SM-S926U1  256GB 5G GRAY FACTORY Unlocked,$459.00,"Sold  Oct 24, 2025",https://www.ebay.com/itm/146627183748,https://i.ebayimg.com/images/g/biUAAOSwijFoQL6v/s-l500.webp
1,Samsung Galaxy S24+ Plus 512GB Unlocked ATT T-Mobile Verizon Very Good Condition,$484.95,"Sold  Oct 24, 2025",https://www.ebay.com/itm/297145720573,https://i.ebayimg.com/images/g/3qoAAOSwITxn4cE8/s-l500.webp
