Page,Title,Price,Sold Date,Link,Image Link,Storage,Condition,PartsOnly,Model,iPhone_13
1,Apple iPhone 13 (5G) - 512GB Starlight White *UNLOCKED* [A2482] Very Good Refurb,$330.99,2025-04-25,https://www.ebay.com/itm/146213963391,https://i.ebayimg.com/images/g/uxUAAOSwZdZlpZXP/s-l140.webp,512 GB,Very Good,False,iPhone 13,True
1,Apple iPhone 13 256GB Unlocked - Very Good,$298.95,2025-10-22,https://www.ebay.com/itm/385780950444,https://i.ebayimg.com/images/g/L38AAOSwjZ5kNFYd/s-l140.webp,256 GB,Very Good,False,iPhone 13,True
1,Apple iPhone 13 256GB Unlocked Fully Functional All Colors - Excellent Condition,$337.49,2025-10-22,https://www.ebay.com/itm/176423190223,https://i.ebayimg.com/images/g/4OUAAOSwRLxmaxaK/s-l140.webp,256 GB,Excellent,False,iPhone 13,True
1,Apple iPhone 13 Starlight 256GB Good - Refurbished  - Unlocked,$295.99,2025-10-22,https://www.ebay.com/itm/127198132945,https://i.ebayimg.com/images/g/9CQAAeSwZ2Fo-QRu/s-l140.webp,256 GB,Good,False,iPhone 13,True
1,Apple iPhone 13 - 128 GB - Midnight Black - Unlocked - Very Good Condition,$289.00,2025-10-22,https://www.ebay.com/itm/335934594055,https://i.ebayimg.com/images/g/G64AAOSw5tRoD091/s-l140.webp,128 GB,Very Good,False,iPhone 13,True
1,Apple iPhone 13 (Unlocked) 128 256 512 Starlight Red Blue Green Pink Black- Good,$280.99,2025-10-22,https://www.ebay.com/itm/156561794621,https://i.ebayimg.com/images/g/SPkAAOSwAL1nULD~/s-l140.webp,Unknown,Good,False,iPhone 13,True
1,Apple iPhone 13 128GB 5G BLACK Smartphone (AT&T UNLOCKED GSM) T-Mobile VERY GOOD,$269.88,2025-10-21,https://www.ebay.com/itm/205535648873,https://i.ebayimg.com/images/g/e7oAAOSwwpJn~s~o/s-l140.webp,128 GB,Unknown,False,iPhone 13,True
1,Apple iPhone 13 Red 256GB Good - Refurbished  - Unlocked,$295.99,2025-10-21,https://www.ebay.com/itm/127198133875,https://i.ebayimg.com/images/g/c2UAAeSwbONo-MAZ/s-l140.webp,256 GB,Good,False,iPhone 13,True
1,Apple iPhone 13 - Fully Unlocked - 6.1inches - 128GB - Excellent,$304.00,2025-10-21,https://www.ebay.com/itm/166477408867,https://i.ebayimg.com/images/g/L0wAAeSwDKFopjxH/s-l140.webp,128 GB,Excellent,False,iPhone 13,True
1,Apple iPhone 13 - 128GB - Unlocked - Excellent Refurbished - All Colors,$320.00,2025-03-31,https://www.ebay.com/itm/156143442968,https://i.ebayimg.com/images/g/zA0AAOSwGLJmBaYp/s-l140.webp,128 GB,Excellent,False,iPhone 13,True
1,APPLE iPhone 13 A2482 128GB Unlocked Blue iOS 17 -Good,$251.99,2025-10-21,https://www.ebay.com/itm/297686656794,https://i.ebayimg.com/images/g/0OcAAeSwPPJo78Lc/s-l140.webp,128 GB,Good,False,iPhone 13,True
1,"Apple iPhone 13 128GB Midnight Black Unlocked, 90%+ Battery Excellent Condition",$303.05,2025-10-21,https://www.ebay.com/itm/335845634579,https://i.ebayimg.com/images/g/OmIAAOSwhsxntEkj/s-l140.webp,128 GB,Excellent,False,iPhone 13,True
1,Apple iPhone 13 (5G) - 128GB Starlight White *UNLOCKED* [A2482] Very Good,$277.99,2025-10-21,https://www.ebay.com/itm/146491473779,https://i.ebayimg.com/images/g/uxUAAOSwZdZlpZXP/s-l140.webp,128 GB,Very Good,False,iPhone 13,True
1,Apple iPhone 13 512GB Unlocked - Excellent,$360.95,2025-10-21,https://www.ebay.com/itm/364884544712,https://i.ebayimg.com/images/g/L38AAOSwjZ5kNFYd/s-l140.webp,512 GB,Excellent,False,iPhone 13,True
1,Apple iPhone 13 Pink 128GB Good - Refurbished  - Unlocked,$289.99,2025-10-21,https://www.ebay.com/itm/127404800412,https://i.ebayimg.com/images/g/Q4AAAeSw9Axo-QRl/s-l140.webp,128 GB,Good,False,iPhone 13,True
1,Apple iPhone 13 Pink 256GB Good - Refurbished  - Unlocked,$295.99,2025-10-21,https://www.ebay.com/itm/127198133800,https://i.ebayimg.com/images/g/dNQAAeSwqn1o97Ur/s-l140.webp,256 GB,Good,False,iPhone 13,True
1,Apple iPhone 13 Pink 256GB Very Good - Refurbished  - Unlocked,$315.99,2025-10-21,https://www.ebay.com/itm/127313007138,https://i.ebayimg.com/images/g/rTYAAeSwYFFo97qU/s-l140.webp,256 GB,Very Good,False,iPhone 13,True
1,Apple iPhone 13 Green 256GB Good - Refurbished  - Unlocked,$295.99,2025-10-21,https://www.ebay.com/itm/127198133659,https://i.ebayimg.com/images/g/coIAAeSwyj1o94Ov/s-l140.webp,256 GB,Good,False,iPhone 13,True
1,"Apple iPhone 13 128GB All Colors Fully Unlocked, 85%+ Battery Very Good",$289.00,2025-10-21,https://www.ebay.com/itm/335845623206,https://i.ebayimg.com/images/g/mIUAAOSw8jZntEjE/s-l140.webp,128 GB,Very Good,False,iPhone 13,True
1,Apple iPhone 13 256GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition,$288.95,2025-10-21,https://www.ebay.com/itm/295228030112,https://i.ebayimg.com/images/g/opwAAOSwi2RlDb7w/s-l140.webp,256 GB,Very Good,False,iPhone 13,True
1,"Apple iPhone 13, A2482, 128GB, Unlocked, Excellent Condition",$290.87,2025-10-21,https://www.ebay.com/itm/354593664308,https://i.ebayimg.com/images/g/MUwAAOSwuJtjcrgK/s-l140.webp,128 GB,Excellent,False,iPhone 13,True
1,Apple iPhone 13 128GB256GB512GB A2482 Unlocked Great,$249.99,2025-10-21,https://www.ebay.com/itm/277326191208,https://i.ebayimg.com/images/g/UPQAAeSwMQhonlPy/s-l140.webp,512 GB,Unknown,False,iPhone 13,True
1,Apple iPhone 13 (5G) 512GB | 256GB | 128GB | GSM+CDMA Factory Unlocked Excellent,$329.88,2025-10-21,https://www.ebay.com/itm/364799866194,https://i.ebayimg.com/images/g/t8QAAOSwXt1l-zLI/s-l140.webp,512 GB,Excellent,False,iPhone 13,True
1,Apple iPhone 13 A15 Bionic chip Dual 12MP camera system: Main and Ultra Wide cam,$344.95,2025-10-20,https://www.ebay.com/itm/126824091753,https://i.ebayimg.com/images/g/nPQAAOSwA6hnfWUr/s-l140.webp,Unknown,Unknown,False,iPhone 13,True
1,Apple iPhone 13 256GB Network Unlocked Very Good Condition,$277.50,2025-10-20,https://www.ebay.com/itm/356467470788,https://i.ebayimg.com/images/g/fDkAAOSwmNNnhp0I/s-l140.webp,256 GB,Very Good,False,iPhone 13,True
1,"Apple iPhone 13, 128/256/512GB - Unlocked - Refurbished B Grade",$294.99,2025-10-20,https://www.ebay.com/itm/326721985024,https://i.ebayimg.com/images/g/sMQAAOSwcSFkCfCZ/s-l140.webp,512 GB,Unknown,False,iPhone 13,True
1,Apple iPhone 13 | 13 mini - 128GB | 256GB Unlocked T-Mobile AT&T Verizon - Good,$329.95,2025-10-20,https://www.ebay.com/itm/267237449583,https://i.ebayimg.com/images/g/gjgAAOSwCzBm7Fxu/s-l140.webp,128 GB,Good,False,iPhone 13,True
1,Apple iPhone 13 128GB Unlocked - Good,$262.95,2025-10-20,https://www.ebay.com/itm/364213876667,https://i.ebayimg.com/images/g/sSwAAOSwEYJkNF~h/s-l140.webp,128 GB,Good,False,iPhone 13,True
1,"Apple iPhone 13 6.1"" Unlocked 128GB (Pink) A2482 - w/1 Year Warranty",$292.00,2025-10-20,https://www.ebay.com/itm/145691030276,https://i.ebayimg.com/images/g/5WoAAOSwMnpmBGHI/s-l140.webp,128 GB,Unknown,False,iPhone 13,True
1,"Apple iPhone 13 128GB Unlocked 6.1"" (Blue) A2482 - w/1 Year Warranty",$282.00,2025-10-20,https://www.ebay.com/itm/355565880275,https://i.ebayimg.com/images/g/u9UAAOSw~8Nl~H0g/s-l140.webp,128 GB,Unknown,False,iPhone 13,True
2,Apple iPhone 13 - 256 GB - Pink - Fully Unlocked - Very Good Condition,$312.55,2025-10-20,https://www.ebay.com/itm/335899600130,https://i.ebayimg.com/images/g/uiUAAOSwU3Zn83op/s-l500.webp,256 GB,Very Good,False,iPhone 13,True
2,Apple iPhone 13 128GB Unlocked - Very Good,$299.99,2025-10-20,https://www.ebay.com/itm/256350256036,https://i.ebayimg.com/images/g/VwcAAeSwl3loL-lr/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
2,Apple iPhone 13 128GB Unlocked Excellent Condition - All Colors,$319.99,2025-10-20,https://www.ebay.com/itm/296095942960,https://i.ebayimg.com/images/g/eCsAAOSw5gZmjZv6/s-l500.webp,128 GB,Excellent,False,iPhone 13,True
2,Apple iPhone 13 Starlight 256GB Very Good - Refurbished  - Unlocked,$315.99,2025-10-20,https://www.ebay.com/itm/127187183250,https://i.ebayimg.com/images/g/Oh0AAeSwxoVo9tuR/s-l500.webp,256 GB,Very Good,False,iPhone 13,True
2,Apple iPhone 13 5G 128GB GSM/CDMA Fully Unlocked - Midnight - Very Good,$292.89,2025-10-20,https://www.ebay.com/itm/394984736496,https://i.ebayimg.com/images/g/WKAAAOSwLY5lSpnY/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
2,Apple iPhone 13 Blue 128GB Good - Refurbished  - Unlocked,$289.99,2025-10-20,https://www.ebay.com/itm/127404800523,https://i.ebayimg.com/images/g/jVIAAeSwpFxo9lZj/s-l500.webp,128 GB,Good,False,iPhone 13,True
2,Apple iPhone 13 6.1'' 128GB 256GB 512GB Unlocked - Fair(Refurbished),$269.99,2025-10-19,https://www.ebay.com/itm/146867095400,https://i.ebayimg.com/images/g/2xQAAeSwz~Vo3ZA4/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
2,Apple iPhone 13 - 256 GB - Blue (Unlocked) - 90%+ Battery Excellent Condition,$329.00,2025-10-19,https://www.ebay.com/itm/335899552982,https://i.ebayimg.com/images/g/CB4AAOSwUeJntw1Y/s-l500.webp,256 GB,Excellent,False,iPhone 13,True
2,"Apple iPhone 13, 256GB, - Unlocked - Product Red - Excellent",$320.00,2025-10-19,https://www.ebay.com/itm/406253377335,https://i.ebayimg.com/images/g/bpcAAeSwdTVo3Ao0/s-l500.webp,256 GB,Excellent,False,iPhone 13,True
2,Apple iPhone 13 128GB Unlocked - Good,$279.99,2025-10-19,https://www.ebay.com/itm/256350256078,https://i.ebayimg.com/images/g/maEAAeSwhS1oL7rq/s-l500.webp,128 GB,Good,False,iPhone 13,True
2,Apple iPhone 13 A2482 128GB Pink - Unlocked - Good,$264.50,2025-10-19,https://www.ebay.com/itm/357758245546,https://i.ebayimg.com/images/g/cYcAAeSwlnxo8EGJ/s-l500.webp,128 GB,Good,False,iPhone 13,True
2,Apple iPhone 13 5G 128GB 256GB Factory Unlocked Good Condition,$265.99,2025-10-19,https://www.ebay.com/itm/297322644188,https://i.ebayimg.com/images/g/mpoAAOSwteNhm7K9/s-l500.webp,128 GB,Good,False,iPhone 13,True
2,Apple iPhone 13 256GB Factory Unlocked AT&T T-Mobile Verizon Good Condition,$274.95,2025-10-19,https://www.ebay.com/itm/295267694886,https://i.ebayimg.com/images/g/vlYAAOSwohlk74bW/s-l500.webp,256 GB,Good,False,iPhone 13,True
2,"Apple iPhone 13 128GB 6.1"" Fully Unlocked, Starlight",$289.99,2025-10-19,https://www.ebay.com/itm/306538274642,https://i.ebayimg.com/images/g/lOsAAeSwNn5o5n2h/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
2,Apple iPhone 13 128GB Unlocked Very Good Condition - All Colors,$289.99,2025-10-19,https://www.ebay.com/itm/285596733728,https://i.ebayimg.com/images/g/qqMAAOSwXXFmjZwA/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
2,Apple iPhone 13 - 256GB - Pink - Fully Unlocked - Excellent Condition,$322.05,2025-10-19,https://www.ebay.com/itm/335873947857,https://i.ebayimg.com/images/g/0qsAAOSwzdxnuDu0/s-l500.webp,256 GB,Excellent,False,iPhone 13,True
2,Apple iPhone 13 Red 128GB Good - Refurbished  - Unlocked,$289.99,2025-10-19,https://www.ebay.com/itm/127404799731,https://i.ebayimg.com/images/g/hDAAAeSwjK9o9tuJ/s-l500.webp,128 GB,Good,False,iPhone 13,True
2,Apple iPhone 13 128GB Factory Unlocked  - EXCELLENT Condition!!,$303.99,2025-10-19,https://www.ebay.com/itm/325894456782,https://i.ebayimg.com/images/g/sdAAAOSwSg1lxQpl/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
2,Apple iPhone 13 - 512 GB - Midnight - Fully Unlocked - Excellent Condition,$389.00,2025-10-18,https://www.ebay.com/itm/335915645923,https://i.ebayimg.com/images/g/e~8AAOSwmYNn~2fZ/s-l500.webp,512 GB,Excellent,False,iPhone 13,True
2,"Apple iPhone 13, 256GB, - Unlocked - Product Red - Very Good",$289.99,2025-10-18,https://www.ebay.com/itm/406276027499,https://i.ebayimg.com/images/g/8g0AAeSwGP9o6Arg/s-l500.webp,256 GB,Very Good,False,iPhone 13,True
2,"Apple iPhone 13 128GB Unlocked 6.1"" - (Midnight) A2482 w/1 Year Warranty",$267.00,2025-10-18,https://www.ebay.com/itm/355515650071,https://i.ebayimg.com/images/g/B2YAAOSw3-5l5hhS/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
2,Apple iPhone 13 128GB l 256GB l 512GB Fully Unlocked Refurbished - Good,$289.99,2025-10-18,https://www.ebay.com/itm/177240683130,https://i.ebayimg.com/images/g/EUMAAeSwOmNoZqgm/s-l500.webp,128 GB,Good,False,iPhone 13,True
2,"Apple iPhone 13 5G 128GB 6.1"" Factory Unlocked Smartphone Very Good",$274.99,2025-10-18,https://www.ebay.com/itm/197318899527,https://i.ebayimg.com/images/g/CtoAAOSwwqNnEAEE/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
2,"Apple iPhone 13 5G 128GB 6.1"" Factory Unlocked Smartphone Good",$269.99,2025-10-18,https://www.ebay.com/itm/388597190774,https://i.ebayimg.com/images/g/CtoAAOSwwqNnEAEE/s-l500.webp,128 GB,Good,False,iPhone 13,True
2,Apple iPhone 13 | 13 mini - 128GB | 256GB - Unlocked Verizon AT&T T-Mobile,$309.95,2025-10-17,https://www.ebay.com/itm/276817705521,https://i.ebayimg.com/images/g/K3AAAOSwSV1niA0T/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
2,Apple iPhone 13 Pink 128GB Excellent - Refurbished  - Unlocked,$329.99,2025-10-17,https://www.ebay.com/itm/127404800325,https://i.ebayimg.com/images/g/Nt8AAeSwJDFo9Szc/s-l500.webp,128 GB,Excellent,False,iPhone 13,True
2,Apple iPhone 13 - 128GB - Factory Unlocked - All Colors - Excellent,$289.85,2025-03-25,https://www.ebay.com/itm/205298751554,https://i.ebayimg.com/images/g/HDoAAOSwghBns6rw/s-l500.webp,128 GB,Excellent,False,iPhone 13,True
2,Apple iPhone 13 Starlight 128GB Very Good - Refurbished  - Unlocked,$309.99,2025-10-17,https://www.ebay.com/itm/127404799622,https://i.ebayimg.com/images/g/JU4AAeSwvrlo-Tgd/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
2,Apple iPhone 13 - 256 GB - Pink - Unlocked - 100% Battery Excellent Condition,$339.00,2025-10-17,https://www.ebay.com/itm/335951271924,https://i.ebayimg.com/images/g/DBoAAOSw9QloHE-a/s-l500.webp,256 GB,Excellent,False,iPhone 13,True
2,Apple iPhone 13 512GB Factory Unlocked AT&T T-Mobile Verizon Excellent Condition,$354.95,2025-10-17,https://www.ebay.com/itm/295317456137,https://i.ebayimg.com/images/g/HAIAAOSwfk5mJZ6X/s-l500.webp,512 GB,Excellent,False,iPhone 13,True
2,"Apple iPhone 13 6.1"" A2482 Unlocked w/128GB (Blue) - Good",$266.00,2025-10-16,https://www.ebay.com/itm/375369057245,https://i.ebayimg.com/images/g/aWwAAOSwjjxmGW2u/s-l500.webp,128 GB,Good,False,iPhone 13,True
2,Apple iPhone 13 - 256GB - Unlocked - Excellent Refurbished - All Colors,$345.00,2025-03-18,https://www.ebay.com/itm/156802816073,https://i.ebayimg.com/images/g/SD4AAOSwgR9n11pZ/s-l500.webp,256 GB,Excellent,False,iPhone 13,True
2,"Apple iPhone 13 6.1"" A2482 Unlocked w/128GB (Red) - Good",$260.00,2025-10-16,https://www.ebay.com/itm/146523388648,https://i.ebayimg.com/images/g/nogAAOSwiGhoACdA/s-l500.webp,128 GB,Good,False,iPhone 13,True
2,Apple iPhone 13 512GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition,$335.95,2025-10-16,https://www.ebay.com/itm/304642516226,https://i.ebayimg.com/images/g/KWAAAOSw0q5lDb8E/s-l500.webp,512 GB,Very Good,False,iPhone 13,True
2,Apple iPhone 13 256GB Unlocked Good Condition - All Colors,$329.99,2025-10-16,https://www.ebay.com/itm/276216359280,https://i.ebayimg.com/images/g/48AAAOSwVwJmjZwL/s-l500.webp,256 GB,Good,False,iPhone 13,True
2,Apple iPhone 13 Pink 128GB Very Good - Refurbished  - Unlocked,$309.99,2025-10-16,https://www.ebay.com/itm/127404799708,https://i.ebayimg.com/images/g/180AAeSwC01o-Chx/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
2,Apple iPhone 13 - 256 GB - Red (Unlocked) - 90%+ Battery Very Good Condition,$319.00,2025-10-16,https://www.ebay.com/itm/335951315931,https://i.ebayimg.com/images/g/lLQAAOSwjEpoHFX7/s-l500.webp,256 GB,Very Good,False,iPhone 13,True
2,Apple iPhone 13 I 128GB/256GB/512GB I UNLOCKED Smartphone Cellphone I FAIR,$297.00,2025-10-15,https://www.ebay.com/itm/256846098818,https://i.ebayimg.com/images/g/KLwAAOSw3Sdm22kh/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
2,Apple iPhone 13 128GB Unlocked Good Condition - All Colors,$289.99,2025-10-15,https://www.ebay.com/itm/285596736546,https://i.ebayimg.com/images/g/4LMAAOSwZQ1mjZt7/s-l500.webp,128 GB,Good,False,iPhone 13,True
2,Apple iPhone 13 128GB (Unlocked) - Midnight - Very Good Condition,$289.98,2025-10-15,https://www.ebay.com/itm/365846644780,https://i.ebayimg.com/images/g/PEMAAeSw6XZo974Q/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
2,Apple iPhone 13 256GB (Unlocked) - Pink,$289.98,2025-10-15,https://www.ebay.com/itm/365924202474,https://i.ebayimg.com/images/g/cZwAAeSwSoVo783m/s-l500.webp,256 GB,Unknown,False,iPhone 13,True
2,Apple iPhone 13 128GB (Unlocked) - Midnight,$269.98,2025-10-15,https://www.ebay.com/itm/365846644872,https://i.ebayimg.com/images/g/qlQAAeSw5vVo79~U/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
2,Apple iPhone 13 (5G) - 256GB Green *UNLOCKED* [A2482] Excellent Refurbished,$332.99,2024-09-18,https://www.ebay.com/itm/145555776696,https://i.ebayimg.com/images/g/y18AAOSwHM1lXSdO/s-l500.webp,256 GB,Excellent,False,iPhone 13,True
2,Apple iPhone 13 - 128GB - Unlocked - Starlight - Good Refurbished,$250.00,2025-10-15,https://www.ebay.com/itm/226992170558,https://i.ebayimg.com/images/g/9NcAAeSwHVxo1WC9/s-l500.webp,128 GB,Good,False,iPhone 13,True
2,"Apple iPhone 13 6.1"" Unlocked 128GB (Midnight) A2482 - w/1 Year Warranty",$283.00,2025-10-15,https://www.ebay.com/itm/145680782763,https://i.ebayimg.com/images/g/nKMAAOSwerRl~H07/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
2,Apple iPhone 13 - 128 GB - Starlight - Fully Unlocked - 90%+ Battery Excellent,$303.05,2025-10-15,https://www.ebay.com/itm/335780108375,https://i.ebayimg.com/images/g/7qMAAOSwR61ntEin/s-l500.webp,128 GB,Excellent,False,iPhone 13,True
2,Apple iPhone 13 - 128 GB - Starlight (Unlocked) - 100% Battery Excellent,$312.55,2025-10-15,https://www.ebay.com/itm/335801708984,https://i.ebayimg.com/images/g/dPwAAOSw7WdnuDuB/s-l500.webp,128 GB,Excellent,False,iPhone 13,True
2,Apple iPhone 13 - 128 GB - Pink - Fully Unlocked - 100% Battery Very Good,$312.55,2025-10-15,https://www.ebay.com/itm/335904780776,https://i.ebayimg.com/images/g/sswAAOSwTlZntEmW/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
2,Apple iPhone 13 Blue 128GB Excellent - Refurbished  - Unlocked,$329.99,2025-10-14,https://www.ebay.com/itm/127404799797,https://i.ebayimg.com/images/g/ZgcAAeSwfuto9SzM/s-l500.webp,128 GB,Excellent,False,iPhone 13,True
2,Apple iPhone 13 Starlight 256GB Excellent - Refurbished  - Unlocked,$335.99,2025-10-14,https://www.ebay.com/itm/127264750114,https://i.ebayimg.com/images/g/GRcAAeSw8Z1o9htT/s-l500.webp,256 GB,Excellent,False,iPhone 13,True
2,iPhone 13 128GB - Blue - Unlocked,$299.99,2025-10-14,https://www.ebay.com/itm/306549464346,https://i.ebayimg.com/images/g/icMAAeSwIgVo7nR3/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
2,Apple iPhone 13 Midnight 128GB Very Good - Refurbished  - Unlocked,$309.99,2025-10-14,https://www.ebay.com/itm/127404800229,https://i.ebayimg.com/images/g/qBcAAeSwz59o9S1s/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
3,Apple iPhone 13 Midnight 128GB Very Good - Refurbished  - Unlocked,$309.99,2025-10-14,https://www.ebay.com/itm/127404800229,https://i.ebayimg.com/images/g/qBcAAeSwz59o9S1s/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
3,Apple iPhone 13 Blue 128GB Very Good - Refurbished  - Unlocked,$309.99,2025-10-13,https://www.ebay.com/itm/127404799911,https://i.ebayimg.com/images/g/KAwAAeSwwfdo9S2J/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
3,Apple iPhone 13 128GB Fully Unlocked ALL CARRIERS- VERY GOOD Condition,$287.99,2025-10-12,https://www.ebay.com/itm/226523060489,https://i.ebayimg.com/images/g/uVoAAOSwNx1lxQnL/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
3,Apple iPhone 13 128GB Midnight A2482 MLA23LL/A Unlocked Clean ESN Good (WG),$299.95,2025-10-12,https://www.ebay.com/itm/197762290390,https://i.ebayimg.com/images/g/BC0AAOSw2pBlU3Wp/s-l500.webp,128 GB,Good,False,iPhone 13,True
